anio,tipo_eleccion,seccion_id,seccion_nombre,circuito_id,partido_electoral,votos_positivos,total_electores,total_votos_positivos,pct_votos
2025,legislativa,15,COMUNA 15,162,PJ,3872,81090,10392,37.26
2025,legislativa,15,COMUNA 15,162,PS,150,32436,10392,1.44
2025,legislativa,15,COMUNA 15,163,Centroderecha,611,12244,8000,7.64
2025,legislativa,15,COMUNA 15,163,Izquierda,1131,48976,8000,14.14
2025,legislativa,15,COMUNA 15,163,Liberalismo,3132,36732,8000,39.15
2025,legislativa,15,COMUNA 15,163,Otros,23,12244,8000,0.29
2025,legislativa,15,COMUNA 15,163,PJ,3005,61220,8000,37.56
2025,legislativa,15,COMUNA 15,163,PS,98,24488,8000,1.23
2025,legislativa,15,COMUNA 15,164,Centroderecha,639,11890,7774,8.22
2025,legislativa,15,COMUNA 15,164,Izquierda,1034,47560,7774,13.3
2025,legislativa,15,COMUNA 15,164,Liberalismo,3387,35670,7774,43.57
2025,legislativa,15,COMUNA 15,164,Otros,23,11890,7774,0.3
2025,legislativa,15,COMUNA 15,164,PJ,2606,59450,7774,33.52
2025,legislativa,15,COMUNA 15,164,PS,85,23780,7774,1.09
2025,legislativa,15,COMUNA 15,165,Centroderecha,1038,19663,13205,7.86
2025,legislativa,15,COMUNA 15,165,Izquierda,1644,78652,13205,12.45
2025,legislativa,15,COMUNA 15,165,Liberalismo,6263,58989,13205,47.43
2025,legislativa,15,COMUNA 15,165,Otros,57,19663,13205,0.43
2025,legislativa,15,COMUNA 15,165,PJ,4054,98315,13205,30.7
2025,legislativa,15,COMUNA 15,165,PS,149,39326,13205,1.13
2025,legislativa,15,COMUNA 15,166,Centroderecha,849,16259,11371,7.47
2025,legislativa,15,COMUNA 15,166,Izquierda,1516,65036,11371,13.33
2025,legislativa,15,COMUNA 15,166,Liberalismo,5041,48777,11371,44.33
2025,legislativa,15,COMUNA 15,166,Otros,34,16259,11371,0.3
2025,legislativa,15,COMUNA 15,166,PJ,3813,81295,11371,33.53
2025,legislativa,15,COMUNA 15,166,PS,118,32518,11371,1.04
2025,legislativa,15,COMUNA 15,167,Centroderecha,705,12633,8955,7.87
2025,legislativa,15,COMUNA 15,167,Izquierda,1063,50532,8955,11.87
2025,legislativa,15,COMUNA 15,167,Liberalismo,4447,37899,8955,49.66
2025,legislativa,15,COMUNA 15,167,Otros,31,12633,8955,0.35
2025,legislativa,15,COMUNA 15,167,PJ,2594,63165,8955,28.97
2025,legislativa,15,COMUNA 15,167,PS,115,25266,8955,1.28
2025,legislativa,2,COMUNA 2,20,Centroderecha,406,10988,6753,6.01
2025,legislativa,2,COMUNA 2,20,Izquierda,299,43952,6753,4.43
2025,legislativa,2,COMUNA 2,20,Liberalismo,5084,32964,6753,75.29
2025,legislativa,2,COMUNA 2,20,Otros,23,10988,6753,0.34
2025,legislativa,2,COMUNA 2,20,PJ,900,54940,6753,13.33
2025,legislativa,2,COMUNA 2,20,PS,41,21976,6753,0.61
2025,legislativa,2,COMUNA 2,21,Centroderecha,311,9564,6133,5.07
2025,legislativa,2,COMUNA 2,21,Izquierda,200,38256,6133,3.26
2025,legislativa,2,COMUNA 2,21,Liberalismo,5010,28692,6133,81.69
2025,legislativa,2,COMUNA 2,21,Otros,21,9564,6133,0.34
2025,legislativa,2,COMUNA 2,21,PJ,568,47820,6133,9.26
2025,legislativa,2,COMUNA 2,21,PS,23,19128,6133,0.38
2025,legislativa,2,COMUNA 2,22,Centroderecha,816,15107,9631,8.47
2025,legislativa,2,COMUNA 2,22,Izquierda,679,60428,9631,7.05
2025,legislativa,2,COMUNA 2,22,Liberalismo,6284,45321,9631,65.25
2025,legislativa,2,COMUNA 2,22,Otros,42,15107,9631,0.44
2025,legislativa,2,COMUNA 2,22,PJ,1718,75535,9631,17.84
2025,legislativa,2,COMUNA 2,22,PS,92,30214,9631,0.96
2025,legislativa,2,COMUNA 2,23,Centroderecha,1014,18988,12299,8.24
2025,legislativa,2,COMUNA 2,23,Izquierda,888,75952,12299,7.22
2025,legislativa,2,COMUNA 2,23,Liberalismo,7997,56964,12299,65.02
2025,legislativa,2,COMUNA 2,23,Otros,42,18988,12299,0.34
2025,legislativa,2,COMUNA 2,23,PJ,2232,94940,12299,18.15
2025,legislativa,2,COMUNA 2,23,PS,126,37976,12299,1.02
2025,legislativa,2,COMUNA 2,24,Centroderecha,539,12265,8095,6.66
2025,legislativa,2,COMUNA 2,24,Izquierda,454,49060,8095,5.61
2025,legislativa,2,COMUNA 2,24,Liberalismo,5822,36795,8095,71.92
2025,legislativa,2,COMUNA 2,24,Otros,27,12265,8095,0.33
2025,legislativa,2,COMUNA 2,24,PJ,1178,61325,8095,14.55
2025,legislativa,2,COMUNA 2,24,PS,75,24530,8095,0.93
2025,legislativa,2,COMUNA 2,25,Centroderecha,521,12319,7946,6.56
2025,legislativa,2,COMUNA 2,25,Izquierda,382,49276,7946,4.81
2025,legislativa,2,COMUNA 2,25,Liberalismo,5975,36957,7946,75.2
2025,legislativa,2,COMUNA 2,25,Otros,24,12319,7946,0.3
2025,legislativa,2,COMUNA 2,25,PJ,987,61595,7946,12.42
2025,legislativa,2,COMUNA 2,25,PS,57,24638,7946,0.72
2025,legislativa,2,COMUNA 2,26,Centroderecha,621,16060,10558,5.88
2025,legislativa,2,COMUNA 2,26,Izquierda,464,64240,10558,4.39
2025,legislativa,2,COMUNA 2,26,Liberalismo,8162,48180,10558,77.31
2025,legislativa,2,COMUNA 2,26,Otros,24,16060,10558,0.23
2025,legislativa,2,COMUNA 2,26,PJ,1212,80300,10558,11.48
2025,legislativa,2,COMUNA 2,26,PS,75,32120,10558,0.71
2025,legislativa,2,COMUNA 2,27,Centroderecha,591,11806,7475,7.91
2025,legislativa,2,COMUNA 2,27,Izquierda,548,47224,7475,7.33
2025,legislativa,2,COMUNA 2,27,Liberalismo,4753,35418,7475,63.59
2025,legislativa,2,COMUNA 2,27,Otros,86,11806,7475,1.15
2025,legislativa,2,COMUNA 2,27,PJ,1414,59030,7475,18.92
2025,legislativa,2,COMUNA 2,27,PS,83,23612,7475,1.11
2025,legislativa,2,COMUNA 2,28,Centroderecha,905,17113,10484,8.63
2025,legislativa,2,COMUNA 2,28,Izquierda,975,68452,10484,9.3
2025,legislativa,2,COMUNA 2,28,Liberalismo,6046,51339,10484,57.67
2025,legislativa,2,COMUNA 2,28,Otros,38,17113,10484,0.36
2025,legislativa,2,COMUNA 2,28,PJ,2393,85565,10484,22.83
2025,legislativa,2,COMUNA 2,28,PS,127,34226,10484,1.21
2025,legislativa,2,COMUNA 2,29,Centroderecha,639,11308,7113,8.98
2025,legislativa,2,COMUNA 2,29,Izquierda,705,45232,7113,9.91
2025,legislativa,2,COMUNA 2,29,Liberalismo,4011,33924,7113,56.39
2025,legislativa,2,COMUNA 2,29,Otros,20,11308,7113,0.28
2025,legislativa,2,COMUNA 2,29,PJ,1643,56540,7113,23.1
2025,legislativa,2,COMUNA 2,29,PS,95,22616,7113,1.34
2025,legislativa,3,COMUNA 3,30,Centroderecha,457,11027,6319,7.23
2025,legislativa,3,COMUNA 3,30,Izquierda,623,44108,6319,9.86
2025,legislativa,3,COMUNA 3,30,Liberalismo,3528,33081,6319,55.83
2025,legislativa,3,COMUNA 3,30,Otros,24,11027,6319,0.38
2025,legislativa,3,COMUNA 3,30,PJ,1621,55135,6319,25.65
2025,legislativa,3,COMUNA 3,30,PS,66,22054,6319,1.04
2025,legislativa,3,COMUNA 3,31,Centroderecha,534,12249,6824,7.83
2025,legislativa,3,COMUNA 3,31,Izquierda,666,48996,6824,9.76
2025,legislativa,3,COMUNA 3,31,Liberalismo,3737,36747,6824,54.76
2025,legislativa,3,COMUNA 3,31,Otros,18,12249,6824,0.26
2025,legislativa,3,COMUNA 3,31,PJ,1795,61245,6824,26.3
2025,legislativa,3,COMUNA 3,31,PS,74,24498,6824,1.08
2025,legislativa,3,COMUNA 3,32,Centroderecha,476,10570,6308,7.55
2025,legislativa,3,COMUNA 3,32,Izquierda,698,42280,6308,11.07
2025,legislativa,3,COMUNA 3,32,Liberalismo,3187,31710,6308,50.52
2025,legislativa,3,COMUNA 3,32,Otros,27,10570,6308,0.43
2025,legislativa,3,COMUNA 3,32,PJ,1846,52850,6308,29.26
2025,legislativa,3,COMUNA 3,32,PS,74,21140,6308,1.17
2025,legislativa,3,COMUNA 3,33,Centroderecha,382,9514,5279,7.24
2025,legislativa,3,COMUNA 3,33,Izquierda,559,38056,5279,10.59
2025,legislativa,3,COMUNA 3,33,Liberalismo,2683,28542,5279,50.82
2025,legislativa,3,COMUNA 3,33,Otros,15,9514,5279,0.28
2025,legislativa,3,COMUNA 3,33,PJ,1584,47570,5279,30.01
2025,legislativa,3,COMUNA 3,33,PS,56,19028,5279,1.06
2025,legislativa,3,COMUNA 3,34,Centroderecha,576,13414,7969,7.23
2025,legislativa,3,COMUNA 3,34,Izquierda,903,53656,7969,11.33
2025,legislativa,3,COMUNA 3,34,Liberalismo,3974,40242,7969,49.87
2025,legislativa,3,COMUNA 3,34,Otros,34,13414,7969,0.43
2025,legislativa,3,COMUNA 3,34,PJ,2397,67070,7969,30.08
2025,legislativa,3,COMUNA 3,34,PS,85,26828,7969,1.07
2025,legislativa,3,COMUNA 3,35,Centroderecha,516,12008,7333,7.04
2025,legislativa,3,COMUNA 3,35,Izquierda,883,48032,7333,12.04
2025,legislativa,3,COMUNA 3,35,Liberalismo,3265,36024,7333,44.52
2025,legislativa,3,COMUNA 3,35,Otros,37,12008,7333,0.5
2025,legislativa,3,COMUNA 3,35,PJ,2538,60040,7333,34.61
2025,legislativa,3,COMUNA 3,35,PS,94,24016,7333,1.28
2025,legislativa,3,COMUNA 3,36,Centroderecha,345,8130,5013,6.88
2025,legislativa,3,COMUNA 3,36,Izquierda,638,32520,5013,12.73
2025,legislativa,3,COMUNA 3,36,Liberalismo,2121,24390,5013,42.31
2025,legislativa,3,COMUNA 3,36,Otros,20,8130,5013,0.4
2025,legislativa,3,COMUNA 3,36,PJ,1830,40650,5013,36.51
2025,legislativa,3,COMUNA 3,36,PS,59,16260,5013,1.18
2025,legislativa,3,COMUNA 3,37,Centroderecha,491,10347,6406,7.66
2025,legislativa,3,COMUNA 3,37,Izquierda,803,41388,6406,12.54
2025,legislativa,3,COMUNA 3,37,Liberalismo,2822,31041,6406,44.05
2025,legislativa,3,COMUNA 3,37,Otros,25,10347,6406,0.39
2025,legislativa,3,COMUNA 3,37,PJ,2199,51735,6406,34.33
2025,legislativa,3,COMUNA 3,37,PS,66,20694,6406,1.03
2025,legislativa,3,COMUNA 3,38,Centroderecha,567,12028,7194,7.88
2025,legislativa,3,COMUNA 3,38,Izquierda,844,48112,7194,11.73
2025,legislativa,3,COMUNA 3,38,Liberalismo,3184,36084,7194,44.26
2025,legislativa,3,COMUNA 3,38,Otros,28,12028,7194,0.39
2025,legislativa,3,COMUNA 3,38,PJ,2473,60140,7194,34.38
2025,legislativa,3,COMUNA 3,38,PS,98,24056,7194,1.36
2025,legislativa,3,COMUNA 3,39,Centroderecha,617,12429,7669,8.05
2025,legislativa,3,COMUNA 3,39,Izquierda,961,49716,7669,12.53
2025,legislativa,3,COMUNA 3,39,Liberalismo,3488,37287,7669,45.48
2025,legislativa,3,COMUNA 3,39,Otros,29,12429,7669,0.38
2025,legislativa,3,COMUNA 3,39,PJ,2479,62145,7669,32.32
2025,legislativa,3,COMUNA 3,39,PS,95,24858,7669,1.24
2025,legislativa,3,COMUNA 3,40,Centroderecha,496,9441,6412,7.74
2025,legislativa,3,COMUNA 3,40,Izquierda,791,37764,6412,12.34
2025,legislativa,3,COMUNA 3,40,Liberalismo,2933,28323,6412,45.74
2025,legislativa,3,COMUNA 3,40,Otros,30,9441,6412,0.47
2025,legislativa,3,COMUNA 3,40,PJ,1999,47205,6412,31.18
2025,legislativa,3,COMUNA 3,40,PS,163,18882,6412,2.54
2025,legislativa,3,COMUNA 3,41,Centroderecha,780,17660,11538,6.76
2025,legislativa,3,COMUNA 3,41,Izquierda,1544,70640,11538,13.38
2025,legislativa,3,COMUNA 3,41,Liberalismo,4883,52980,11538,42.32
2025,legislativa,3,COMUNA 3,41,Otros,39,17660,11538,0.34
2025,legislativa,3,COMUNA 3,41,PJ,4136,88300,11538,35.85
2025,legislativa,3,COMUNA 3,41,PS,156,35320,11538,1.35
2025,legislativa,3,COMUNA 3,42,Centroderecha,711,15224,9318,7.63
2025,legislativa,3,COMUNA 3,42,Izquierda,1151,60896,9318,12.35
2025,legislativa,3,COMUNA 3,42,Liberalismo,4113,45672,9318,44.14
2025,legislativa,3,COMUNA 3,42,Otros,31,15224,9318,0.33
2025,legislativa,3,COMUNA 3,42,PJ,3167,76120,9318,33.99
2025,legislativa,3,COMUNA 3,42,PS,145,30448,9318,1.56
2025,legislativa,4,COMUNA 4,43,Centroderecha,586,11731,7708,7.6
2025,legislativa,4,COMUNA 4,43,Izquierda,970,46924,7708,12.58
2025,legislativa,4,COMUNA 4,43,Liberalismo,3301,35193,7708,42.83
2025,legislativa,4,COMUNA 4,43,Otros,26,11731,7708,0.34
2025,legislativa,4,COMUNA 4,43,PJ,2721,58655,7708,35.3
2025,legislativa,4,COMUNA 4,43,PS,104,23462,7708,1.35
2025,legislativa,4,COMUNA 4,44,Centroderecha,439,8946,6069,7.23
2025,legislativa,4,COMUNA 4,44,Izquierda,764,35784,6069,12.59
2025,legislativa,4,COMUNA 4,44,Liberalismo,2637,26838,6069,43.45
2025,legislativa,4,COMUNA 4,44,Otros,17,8946,6069,0.28
2025,legislativa,4,COMUNA 4,44,PJ,2127,44730,6069,35.05
2025,legislativa,4,COMUNA 4,44,PS,85,17892,6069,1.4
2025,legislativa,4,COMUNA 4,45,Centroderecha,253,7040,4085,6.19
2025,legislativa,4,COMUNA 4,45,Izquierda,489,28160,4085,11.97
2025,legislativa,4,COMUNA 4,45,Liberalismo,1744,21120,4085,42.69
2025,legislativa,4,COMUNA 4,45,Otros,16,7040,4085,0.39
2025,legislativa,4,COMUNA 4,45,PJ,1528,35200,4085,37.41
2025,legislativa,4,COMUNA 4,45,PS,55,14080,4085,1.35
2025,legislativa,4,COMUNA 4,46,Centroderecha,223,6299,3963,5.63
2025,legislativa,4,COMUNA 4,46,Izquierda,496,25196,3963,12.52
2025,legislativa,4,COMUNA 4,46,Liberalismo,1728,18897,3963,43.6
2025,legislativa,4,COMUNA 4,46,Otros,10,6299,3963,0.25
2025,legislativa,4,COMUNA 4,46,PJ,1454,31495,3963,36.69
2025,legislativa,4,COMUNA 4,46,PS,52,12598,3963,1.31
2025,legislativa,4,COMUNA 4,47,Centroderecha,732,20057,10445,7.01
2025,legislativa,4,COMUNA 4,47,Izquierda,927,80228,10445,8.88
2025,legislativa,4,COMUNA 4,47,Liberalismo,3483,60171,10445,33.35
2025,legislativa,4,COMUNA 4,47,Otros,39,20057,10445,0.37
2025,legislativa,4,COMUNA 4,47,PJ,5175,100285,10445,49.55
2025,legislativa,4,COMUNA 4,47,PS,89,40114,10445,0.85
2025,legislativa,4,COMUNA 4,48,Centroderecha,703,13905,8016,8.77
2025,legislativa,4,COMUNA 4,48,Izquierda,901,55620,8016,11.24
2025,legislativa,4,COMUNA 4,48,Liberalismo,3681,41715,8016,45.92
2025,legislativa,4,COMUNA 4,48,Otros,30,13905,8016,0.37
2025,legislativa,4,COMUNA 4,48,PJ,2602,69525,8016,32.46
2025,legislativa,4,COMUNA 4,48,PS,99,27810,8016,1.24
2025,legislativa,4,COMUNA 4,49,Centroderecha,534,11762,7408,7.21
2025,legislativa,4,COMUNA 4,49,Izquierda,809,47048,7408,10.92
2025,legislativa,4,COMUNA 4,49,Liberalismo,3266,35286,7408,44.09
2025,legislativa,4,COMUNA 4,49,Otros,23,11762,7408,0.31
2025,legislativa,4,COMUNA 4,49,PJ,2664,58810,7408,35.96
2025,legislativa,4,COMUNA 4,49,PS,112,23524,7408,1.51
2025,legislativa,4,COMUNA 4,50,Centroderecha,716,13614,8864,8.08
2025,legislativa,4,COMUNA 4,50,Izquierda,974,54456,8864,10.99
2025,legislativa,4,COMUNA 4,50,Liberalismo,4413,40842,8864,49.79
2025,legislativa,4,COMUNA 4,50,Otros,30,13614,8864,0.34
2025,legislativa,4,COMUNA 4,50,PJ,2604,68070,8864,29.38
2025,legislativa,4,COMUNA 4,50,PS,127,27228,8864,1.43
2025,legislativa,4,COMUNA 4,51,Centroderecha,475,9781,6575,7.22
2025,legislativa,4,COMUNA 4,51,Izquierda,645,39124,6575,9.81
2025,legislativa,4,COMUNA 4,51,Liberalismo,3434,29343,6575,52.23
2025,legislativa,4,COMUNA 4,51,Otros,17,9781,6575,0.26
2025,legislativa,4,COMUNA 4,51,PJ,1910,48905,6575,29.05
2025,legislativa,4,COMUNA 4,51,PS,94,19562,6575,1.43
2025,legislativa,4,COMUNA 4,52,Centroderecha,520,11680,6743,7.71
2025,legislativa,4,COMUNA 4,52,Izquierda,719,46720,6743,10.66
2025,legislativa,4,COMUNA 4,52,Liberalismo,2734,35040,6743,40.55
2025,legislativa,4,COMUNA 4,52,Otros,24,11680,6743,0.36
2025,legislativa,4,COMUNA 4,52,PJ,2655,58400,6743,39.37
2025,legislativa,4,COMUNA 4,52,PS,91,23360,6743,1.35
2025,legislativa,4,COMUNA 4,53,Centroderecha,720,13916,7893,9.12
2025,legislativa,4,COMUNA 4,53,Izquierda,835,55664,7893,10.58
2025,legislativa,4,COMUNA 4,53,Liberalismo,3080,41748,7893,39.02
2025,legislativa,4,COMUNA 4,53,Otros,23,13916,7893,0.29
2025,legislativa,4,COMUNA 4,53,PJ,3140,69580,7893,39.78
2025,legislativa,4,COMUNA 4,53,PS,95,27832,7893,1.2
2025,legislativa,4,COMUNA 4,54,Centroderecha,699,14963,9364,7.46
2025,legislativa,4,COMUNA 4,54,Izquierda,1073,59852,9364,11.46
2025,legislativa,4,COMUNA 4,54,Liberalismo,4043,44889,9364,43.18
2025,legislativa,4,COMUNA 4,54,Otros,29,14963,9364,0.31
2025,legislativa,4,COMUNA 4,54,PJ,3398,74815,9364,36.29
2025,legislativa,4,COMUNA 4,54,PS,122,29926,9364,1.3
2025,legislativa,4,COMUNA 4,55,Centroderecha,405,9654,5912,6.85
2025,legislativa,4,COMUNA 4,55,Izquierda,585,38616,5912,9.9
2025,legislativa,4,COMUNA 4,55,Liberalismo,2473,28962,5912,41.83
2025,legislativa,4,COMUNA 4,55,Otros,25,9654,5912,0.42
2025,legislativa,4,COMUNA 4,55,PJ,2346,48270,5912,39.68
2025,legislativa,4,COMUNA 4,55,PS,78,19308,5912,1.32
2025,legislativa,4,COMUNA 4,56,Centroderecha,398,9164,5801,6.86
2025,legislativa,4,COMUNA 4,56,Izquierda,607,36656,5801,10.46
2025,legislativa,4,COMUNA 4,56,Liberalismo,2494,27492,5801,42.99
2025,legislativa,4,COMUNA 4,56,Otros,27,9164,5801,0.47
2025,legislativa,4,COMUNA 4,56,PJ,2190,45820,5801,37.75
2025,legislativa,4,COMUNA 4,56,PS,85,18328,5801,1.47
2025,legislativa,4,COMUNA 4,57,Centroderecha,789,18381,11757,6.71
2025,legislativa,4,COMUNA 4,57,Izquierda,1310,73524,11757,11.14
2025,legislativa,4,COMUNA 4,57,Liberalismo,5226,55143,11757,44.45
2025,legislativa,4,COMUNA 4,57,Otros,38,18381,11757,0.32
2025,legislativa,4,COMUNA 4,57,PJ,4265,91905,11757,36.28
2025,legislativa,4,COMUNA 4,57,PS,129,36762,11757,1.1
2025,legislativa,5,COMUNA 5,58,Centroderecha,734,13804,9380,7.83
2025,legislativa,5,COMUNA 5,58,Izquierda,1230,55216,9380,13.11
2025,legislativa,5,COMUNA 5,58,Liberalismo,3951,41412,9380,42.12
2025,legislativa,5,COMUNA 5,58,Otros,30,13804,9380,0.32
2025,legislativa,5,COMUNA 5,58,PJ,3318,69020,9380,35.37
2025,legislativa,5,COMUNA 5,58,PS,117,27608,9380,1.25
2025,legislativa,5,COMUNA 5,59,Centroderecha,582,12510,8431,6.9
2025,legislativa,5,COMUNA 5,59,Izquierda,1100,50040,8431,13.05
2025,legislativa,5,COMUNA 5,59,Liberalismo,3542,37530,8431,42.01
2025,legislativa,5,COMUNA 5,59,Otros,31,12510,8431,0.37
2025,legislativa,5,COMUNA 5,59,PJ,3068,62550,8431,36.39
2025,legislativa,5,COMUNA 5,59,PS,108,25020,8431,1.28
2025,legislativa,5,COMUNA 5,60,Centroderecha,913,15311,10443,8.74
2025,legislativa,5,COMUNA 5,60,Izquierda,1400,61244,10443,13.41
2025,legislativa,5,COMUNA 5,60,Liberalismo,4389,45933,10443,42.03
2025,legislativa,5,COMUNA 5,60,Otros,33,15311,10443,0.32
2025,legislativa,5,COMUNA 5,60,PJ,3565,76555,10443,34.14
2025,legislativa,5,COMUNA 5,60,PS,143,30622,10443,1.37
2025,legislativa,5,COMUNA 5,61,Centroderecha,811,14617,9818,8.26
2025,legislativa,5,COMUNA 5,61,Izquierda,1248,58468,9818,12.71
2025,legislativa,5,COMUNA 5,61,Liberalismo,4662,43851,9818,47.48
2025,legislativa,5,COMUNA 5,61,Otros,36,14617,9818,0.37
2025,legislativa,5,COMUNA 5,61,PJ,2962,73085,9818,30.17
2025,legislativa,5,COMUNA 5,61,PS,99,29234,9818,1.01
2025,legislativa,5,COMUNA 5,62,Centroderecha,522,9903,6730,7.76
2025,legislativa,5,COMUNA 5,62,Izquierda,921,39612,6730,13.68
2025,legislativa,5,COMUNA 5,62,Liberalismo,2927,29709,6730,43.49
2025,legislativa,5,COMUNA 5,62,Otros,27,9903,6730,0.4
2025,legislativa,5,COMUNA 5,62,PJ,2249,49515,6730,33.42
2025,legislativa,5,COMUNA 5,62,PS,84,19806,6730,1.25
2025,legislativa,5,COMUNA 5,63,Centroderecha,1000,19160,11805,8.47
2025,legislativa,5,COMUNA 5,63,Izquierda,1517,76640,11805,12.85
2025,legislativa,5,COMUNA 5,63,Liberalismo,5443,57480,11805,46.11
2025,legislativa,5,COMUNA 5,63,Otros,37,19160,11805,0.31
2025,legislativa,5,COMUNA 5,63,PJ,3645,95800,11805,30.88
2025,legislativa,5,COMUNA 5,63,PS,163,38320,11805,1.38
2025,legislativa,5,COMUNA 5,64,Centroderecha,1093,20839,13181,8.29
2025,legislativa,5,COMUNA 5,64,Izquierda,1666,83356,13181,12.64
2025,legislativa,5,COMUNA 5,64,Liberalismo,6036,62517,13181,45.79
2025,legislativa,5,COMUNA 5,64,Otros,40,20839,13181,0.3
2025,legislativa,5,COMUNA 5,64,PJ,4183,104195,13181,31.74
2025,legislativa,5,COMUNA 5,64,PS,163,41678,13181,1.24
2025,legislativa,5,COMUNA 5,65,Centroderecha,668,13234,8109,8.24
2025,legislativa,5,COMUNA 5,65,Izquierda,979,52936,8109,12.07
2025,legislativa,5,COMUNA 5,65,Liberalismo,3785,39702,8109,46.68
2025,legislativa,5,COMUNA 5,65,Otros,27,13234,8109,0.33
2025,legislativa,5,COMUNA 5,65,PJ,2553,66170,8109,31.48
2025,legislativa,5,COMUNA 5,65,PS,97,26468,8109,1.2
2025,legislativa,5,COMUNA 5,66,Centroderecha,705,12826,8573,8.22
2025,legislativa,5,COMUNA 5,66,Izquierda,1028,51304,8573,11.99
2025,legislativa,5,COMUNA 5,66,Liberalismo,3973,38478,8573,46.34
2025,legislativa,5,COMUNA 5,66,Otros,26,12826,8573,0.3
2025,legislativa,5,COMUNA 5,66,PJ,2743,64130,8573,32.0
2025,legislativa,5,COMUNA 5,66,PS,98,25652,8573,1.14
2025,legislativa,5,COMUNA 5,67,Centroderecha,1007,19692,11301,8.91
2025,legislativa,5,COMUNA 5,67,Izquierda,1444,78768,11301,12.78
2025,legislativa,5,COMUNA 5,67,Liberalismo,5136,59076,11301,45.45
2025,legislativa,5,COMUNA 5,67,Otros,30,19692,11301,0.27
2025,legislativa,5,COMUNA 5,67,PJ,3533,98460,11301,31.26
2025,legislativa,5,COMUNA 5,67,PS,151,39384,11301,1.34
2025,legislativa,6,COMUNA 6,68,Centroderecha,1185,19406,13287,8.92
2025,legislativa,6,COMUNA 6,68,Izquierda,1634,77624,13287,12.3
2025,legislativa,6,COMUNA 6,68,Liberalismo,6154,58218,13287,46.32
2025,legislativa,6,COMUNA 6,68,Otros,35,19406,13287,0.26
2025,legislativa,6,COMUNA 6,68,PJ,4107,97030,13287,30.91
2025,legislativa,6,COMUNA 6,68,PS,172,38812,13287,1.29
2025,legislativa,6,COMUNA 6,69,Centroderecha,1766,28187,19546,9.04
2025,legislativa,6,COMUNA 6,69,Izquierda,1963,112748,19546,10.04
2025,legislativa,6,COMUNA 6,69,Liberalismo,10706,84561,19546,54.77
2025,legislativa,6,COMUNA 6,69,Otros,67,28187,19546,0.34
2025,legislativa,6,COMUNA 6,69,PJ,4822,140935,19546,24.67
2025,legislativa,6,COMUNA 6,69,PS,222,56374,19546,1.14
2025,legislativa,6,COMUNA 6,70,Centroderecha,1618,25771,17753,9.11
2025,legislativa,6,COMUNA 6,70,Izquierda,2125,103084,17753,11.97
2025,legislativa,6,COMUNA 6,70,Liberalismo,8494,77313,17753,47.85
2025,legislativa,6,COMUNA 6,70,Otros,53,25771,17753,0.3
2025,legislativa,6,COMUNA 6,70,PJ,5209,128855,17753,29.34
2025,legislativa,6,COMUNA 6,70,PS,254,51542,17753,1.43
2025,legislativa,6,COMUNA 6,71,Centroderecha,1871,30437,20985,8.92
2025,legislativa,6,COMUNA 6,71,Izquierda,2147,121748,20985,10.23
2025,legislativa,6,COMUNA 6,71,Liberalismo,11259,91311,20985,53.65
2025,legislativa,6,COMUNA 6,71,Otros,51,30437,20985,0.24
2025,legislativa,6,COMUNA 6,71,PJ,5418,152185,20985,25.82
2025,legislativa,6,COMUNA 6,71,PS,239,60874,20985,1.14
2025,legislativa,6,COMUNA 6,72,Centroderecha,753,13244,9206,8.18
2025,legislativa,6,COMUNA 6,72,Izquierda,1141,52976,9206,12.39
2025,legislativa,6,COMUNA 6,72,Liberalismo,4287,39732,9206,46.57
2025,legislativa,6,COMUNA 6,72,Otros,31,13244,9206,0.34
2025,legislativa,6,COMUNA 6,72,PJ,2884,66220,9206,31.33
2025,legislativa,6,COMUNA 6,72,PS,110,26488,9206,1.19
2025,legislativa,6,COMUNA 6,73,Centroderecha,1119,17411,12233,9.15
2025,legislativa,6,COMUNA 6,73,Izquierda,1568,69644,12233,12.82
2025,legislativa,6,COMUNA 6,73,Liberalismo,5728,52233,12233,46.82
2025,legislativa,6,COMUNA 6,73,Otros,35,17411,12233,0.29
2025,legislativa,6,COMUNA 6,73,PJ,3632,87055,12233,29.69
2025,legislativa,6,COMUNA 6,73,PS,151,34822,12233,1.23
2025,legislativa,6,COMUNA 6,74,Centroderecha,1478,24011,16761,8.82
2025,legislativa,6,COMUNA 6,74,Izquierda,1608,96044,16761,9.59
2025,legislativa,6,COMUNA 6,74,Liberalismo,9379,72033,16761,55.96
2025,legislativa,6,COMUNA 6,74,Otros,69,24011,16761,0.41
