id,nomoficial,nombre_norm,barrio,comuna,tipo_c,long,geometry,metodo_match,match_score,wikidata_id,figura_nombre,partido_madre,tipo_figura
18097,GALLARDO,GALLARDO,Versalles,10.0,CALLE,80.31586545000299,"LINESTRING (-58.524544133899596 -34.63304486113419, -58.524759253543905 -34.63234305579999)",ambiguo,100.0,AMBIGUO,Ángel Gallardo | Felipe Gallardo,,
18112,CASTRO,CASTRO,Boedo,5.0,CALLE,151.2808291791577,"LINESTRING (-58.419189021832885 -34.631742599750815, -58.41924376462625 -34.6331055206244)",ambiguo,100.0,AMBIGUO,Juan Francisco Castro | Juan Bautista Castro | Alicia Castro | Emilio Castro | Saturnino Castro,,
18120,GARRO,GARRO,Parque Patricios,4.0,CALLE,113.4795250128378,"LINESTRING (-58.406823901552535 -34.63280462449058, -58.40799908302066 -34.63312523659009)",ambiguo,100.0,AMBIGUO,Julio Garro | Juan M. Garro,,
18137,ESTRADA,ESTRADA,Parque Chacabuco,7.0,CALLE,27.28835571900613,"LINESTRING (-58.43916830695001 -34.63303799084288, -58.439420371666465 -34.633168745994496)",ambiguo,100.0,AMBIGUO,Santiago de Estrada | José Manuel Estrada | Juan Agustín Ortiz Estrada,,
18139,CHICLANA AV.,CHICLANA,Parque Patricios,4.0,AVENIDA,161.0751281120212,"LINESTRING (-58.408236720158165 -34.63219470099449, -58.409544303393524 -34.63316423765216)",ambiguo,100.0,AMBIGUO,Feliciano Mariano Chiclana | Feliciano Antonio Chiclana,,
18156,VERNET AV.,VERNET,Parque Chacabuco,7.0,AVENIDA,104.4349150750941,"LINESTRING (-58.42942749066086 -34.633022082944976, -58.43054411353544 -34.63320738979356)",ambiguo,100.0,AMBIGUO,José María Vernet | Luis Vernet,,
18158,VARELA,VARELA,Flores,7.0,CALLE,134.2611192835154,"LINESTRING (-58.464443774965815 -34.63208585597655, -58.463941374235986 -34.63322263177362)",ambiguo,100.0,AMBIGUO,Juan Cruz Varela | Florencio Varela | Mariano Adrián Varela | Rufino Varela | Felipe Varela,,
18164,AVELLANEDA,AVELLANEDA,Velez Sarsfield,10.0,CALLE,109.6911464149415,"LINESTRING (-58.489329238365315 -34.63251738412444, -58.489445053644054 -34.632617219521386, -58.49015392932257 -34.633233621020295)",ambiguo,100.0,AMBIGUO,Nicolás Avellaneda | Marco Avellaneda | Marco Aurelio Avellaneda,,
18169,CORTINA,CORTINA,Villa Luro,10.0,CALLE,127.612788945138,"LINESTRING (-58.50815214166849 -34.633234105066805, -58.508287039631426 -34.633129124761595, -58.50916744676226 -34.63244738156681)",ambiguo,100.0,AMBIGUO,Roy Cortina | José María Cortina,,
18177,FRAGUEIRO,FRAGUEIRO,Versalles,10.0,CALLE,46.30803275904659,"LINESTRING (-58.52548427720127 -34.63324452825621, -58.52580020509369 -34.63291887059902)",ambiguo,100.0,AMBIGUO,Eduardo Fragueiro | Mariano Fragueiro,,
18185,IRIGOYEN,IRIGOYEN,,,CALLE,117.4808702629,"LINESTRING (-58.51010296083882 -34.63328048522133, -58.511041096322785 -34.63255926934254)",ambiguo,100.0,AMBIGUO,Ignacio Darío Irigoyen | Matías de Irigoyen | Bernardo de Irigoyen | Miguel de Irigoyen,,
18188,ESTRADA,ESTRADA,Parque Chacabuco,7.0,CALLE,27.27512034472843,"LINESTRING (-58.439420371666465 -34.633168745994496, -58.439672266776725 -34.63329950058966)",ambiguo,100.0,AMBIGUO,Santiago de Estrada | José Manuel Estrada | Juan Agustín Ortiz Estrada,,
18205,"ALCORTA, AMANCIO AV.",AMANCIO AV. ALCORTA,Barracas,4.0,AVENIDA,33.15165464933287,"LINESTRING (-58.383373413203145 -34.63274637035319, -58.38352101149774 -34.63301916640436)",ambiguo_fuzzy,88.2,AMBIGUO,Amancio Alcorta | Amancio Alcorta,,
18209,VERNET AV.,VERNET,Parque Chacabuco,7.0,AVENIDA,95.6939564997969,"LINESTRING (-58.43054411353544 -34.63320738979356, -58.43156728420825 -34.63337716902471)",ambiguo,100.0,AMBIGUO,José María Vernet | Luis Vernet,,
18218,ALBERTI,ALBERTI,Parque Patricios,4.0,CALLE,132.5738814432047,"LINESTRING (-58.39873408130326 -34.63225060482783, -58.39829842903102 -34.633390103036156)",ambiguo,100.0,AMBIGUO,Lucía Alberti | Manuel Alberti,,
18252,GARRO,GARRO,Parque Patricios,4.0,CALLE,144.6252445942654,"LINESTRING (-58.40799908302066 -34.63312523659009, -58.408108032209825 -34.633155004544214, -58.409500107709526 -34.63352548934605)",ambiguo,100.0,AMBIGUO,Julio Garro | Juan M. Garro,,
18254,ESTRADA,ESTRADA,Parque Chacabuco,7.0,CALLE,54.49392525825294,"LINESTRING (-58.439672266776725 -34.63329950058966, -58.440175548253606 -34.63356072642193)",ambiguo,100.0,AMBIGUO,Santiago de Estrada | José Manuel Estrada | Juan Agustín Ortiz Estrada,,
18255,"MITRE, EMILIO",EMILIO MITRE,Parque Chacabuco,7.0,CALLE,128.0046502465239,"LINESTRING (-58.44093033093763 -34.63259008276622, -58.440175548253606 -34.63356072642193)",ambiguo,100.0,AMBIGUO,Emilio Mitre | Emilio Mitre,,
18261,MUÑIZ,MUNIZ,Boedo,5.0,CALLE,150.9702418052594,"LINESTRING (-58.424216867328965 -34.63223812231105, -58.42390867202296 -34.633574937997444)",ambiguo,100.0,AMBIGUO,Francisco Javier Muñiz | Emilio Muñiz,,
18283,ACHAVAL,ACHAVAL,Parque Chacabuco,7.0,CALLE,116.6502518025057,"LINESTRING (-58.44706482864113 -34.63265527959757, -58.44660797051865 -34.633636636263866)",ambiguo,100.0,AMBIGUO,Joaquín de Achával | Pío Achával,,
18292,MAZA,MAZA,Boedo,5.0,CALLE,143.2978703025818,"LINESTRING (-58.41448074067766 -34.63238123513534, -58.414486937336925 -34.63358371440841, -58.414462434301896 -34.63367060686624)",ambiguo,100.0,AMBIGUO,Ada Mercedes Maza | Ángel Maza | Manuel Vicente Maza | Juan Isidro Maza | Mariano Maza | Ramón Maza | Juan Agustín Maza,,
18318,SUAREZ,SUAREZ,La Boca,4.0,CALLE,162.0240877306288,"LINESTRING (-58.35327716553912 -34.63318649375031, -58.35344883399132 -34.633180797306956, -58.35489679230063 -34.63373397218325)",ambiguo,100.0,AMBIGUO,Ulpiano Suárez | Inés Pérez Suárez | Facundo Suárez | Waldino Suárez | Valentín Suárez | Manuel Isidoro Suárez,,
18323,DAVILA,DAVILA,Parque Chacabuco,7.0,CALLE,118.8424097984419,"LINESTRING (-58.451208666512784 -34.632827100554515, -58.45072067165553 -34.63381952596175)",ambiguo,100.0,AMBIGUO,Benjamín Villegas Dávila | Adolfo E. Dávila | Nicolás Dávila | Tristán Dávila,,
18330,FRAGUEIRO,FRAGUEIRO,Versalles,10.0,CALLE,86.04199646585786,"LINESTRING (-58.52489813228604 -34.63385018374186, -58.52548427720127 -34.63324452825621)",ambiguo,100.0,AMBIGUO,Eduardo Fragueiro | Mariano Fragueiro,,
18341,ALBARRACIN,ALBARRACIN,Parque Chacabuco,7.0,PASAJE,81.36408854703068,"LINESTRING (-58.43054411353544 -34.63320738979356, -58.43036936647987 -34.63386608169486, -58.430415271019676 -34.63391137621892)",ambiguo,100.0,AMBIGUO,Alejandro Emilio Albarracín | Santiago Albarracín,,
18345,MADERO,MADERO,Versalles,10.0,CALLE,110.1059115779081,"LINESTRING (-58.52567195348517 -34.63390570651485, -58.52580020509369 -34.63291887059902)",ambiguo,100.0,AMBIGUO,Eduardo Madero | Francisco Bernabé Madero,,
18351,SEGUROLA AV.,SEGUROLA,,,AVENIDA,113.726571000242,"LINESTRING (-58.482379630204235 -34.63394135959821, -58.48310578315588 -34.63338339439125, -58.483319645904714 -34.633278314981894)",ambiguo_fuzzy,85.7,AMBIGUO,Carlos Galigniana Segura | Pedro José Segura | Pedro Pascual Segura,,
18376,GANA,GANA,Versalles,10.0,CALLE,110.1344794991198,"LINESTRING (-58.52699594129368 -34.63400474154177, -58.52710969251627 -34.63301643295781)",ambiguo_fuzzy,88.9,AMBIGUO,Juan Octavio Gauna | Antenor Argentino Gauna | Calixto Ruiz de Gauna,,
18388,IRIGOYEN,IRIGOYEN,,,CALLE,127.5286913937608,"LINESTRING (-58.50908501136526 -34.63406376665588, -58.509202621666354 -34.63397266521661, -58.51010296083882 -34.63328048522133)",ambiguo,100.0,AMBIGUO,Ignacio Darío Irigoyen | Matías de Irigoyen | Bernardo de Irigoyen | Miguel de Irigoyen,,
18397,ACHAVAL,ACHAVAL,Parque Chacabuco,7.0,CALLE,55.2463195309011,"LINESTRING (-58.44660797051865 -34.633636636263866, -58.44639155581626 -34.634101399811485)",ambiguo,100.0,AMBIGUO,Joaquín de Achával | Pío Achával,,
18416,COLOMBRES,COLOMBRES,Boedo,5.0,CALLE,145.4797642692423,"LINESTRING (-58.4166352280662 -34.632826237855724, -58.41670691407228 -34.634136278246544)",ambiguo,100.0,AMBIGUO,Ezequiel Colombres | José Eusebio Colombres,,
18452,CHICLANA AV.,CHICLANA,Parque Patricios,4.0,AVENIDA,177.7247092072354,"LINESTRING (-58.409544303393524 -34.63316423765216, -58.41080448310475 -34.63409852814582, -58.41098928231453 -34.63423191870657)",ambiguo,100.0,AMBIGUO,Feliciano Mariano Chiclana | Feliciano Antonio Chiclana,,
18454,SUAREZ,SUAREZ,La Boca,4.0,CALLE,120.487636318072,"LINESTRING (-58.35489679230063 -34.63373397218325, -58.35608181925564 -34.6342031930482)",ambiguo,100.0,AMBIGUO,Ulpiano Suárez | Inés Pérez Suárez | Facundo Suárez | Waldino Suárez | Valentín Suárez | Manuel Isidoro Suárez,,
18473,VARELA,VARELA,Flores,7.0,CALLE,129.394609472064,"LINESTRING (-58.463941374235986 -34.63322263177362, -58.46345719247744 -34.63431820767554)",ambiguo,100.0,AMBIGUO,Juan Cruz Varela | Florencio Varela | Mariano Adrián Varela | Rufino Varela | Felipe Varela,,
18478,PEREYRA,PEREYRA,Boedo,5.0,PASAJE,145.6858149762125,"LINESTRING (-58.418449673653534 -34.633023258554935, -58.41850042785238 -34.63433582539802)",ambiguo,100.0,AMBIGUO,Any Pereyra | Manuel Álvarez Pereyra | Enrique Pavón Pereyra | Julio Pereyra,,
18482,CORTINA,CORTINA,Villa Luro,10.0,CALLE,179.1926071417271,"LINESTRING (-58.50672794130415 -34.634340124360335, -58.50693106129027 -34.63418455738588, -58.50815214166849 -34.633234105066805)",ambiguo,100.0,AMBIGUO,Roy Cortina | José María Cortina,,
18499,"MITRE, EMILIO",EMILIO MITRE,Parque Chacabuco,7.0,CALLE,110.6201385789443,"LINESTRING (-58.440175548253606 -34.63356072642193, -58.439523281153924 -34.63439955299296)",ambiguo,100.0,AMBIGUO,Emilio Mitre | Emilio Mitre,,
18503,CASTRO,CASTRO,Boedo,5.0,CALLE,145.4338163219159,"LINESTRING (-58.41924376462625 -34.6331055206244, -58.41929640700568 -34.63441576383915)",ambiguo,100.0,AMBIGUO,Juan Francisco Castro | Juan Bautista Castro | Alicia Castro | Emilio Castro | Saturnino Castro,,
18512,GALLARDO,GALLARDO,Versalles,10.0,CALLE,158.8603689247862,"LINESTRING (-58.52422916249285 -34.63445299040708, -58.524544133899596 -34.63304486113419)",ambiguo,100.0,AMBIGUO,Ángel Gallardo | Felipe Gallardo,,
18522,FRAGUEIRO,FRAGUEIRO,Versalles,10.0,CALLE,88.06130127775474,"LINESTRING (-58.524297931137205 -34.634469857605495, -58.52489813228604 -34.63385018374186)",ambiguo,100.0,AMBIGUO,Eduardo Fragueiro | Mariano Fragueiro,,
18530,ALBERTI,ALBERTI,Parque Patricios,4.0,CALLE,129.9201604917337,"LINESTRING (-58.39829842903102 -34.633390103036156, -58.39787147312801 -34.63450678701159)",ambiguo,100.0,AMBIGUO,Lucía Alberti | Manuel Alberti,,
18536,ALBARRACIN,ALBARRACIN,Parque Chacabuco,7.0,PASAJE,27.06005735271042,"LINESTRING (-58.43031755660049 -34.6343186073733, -58.43018464364565 -34.634536390397365)",ambiguo,100.0,AMBIGUO,Alejandro Emilio Albarracín | Santiago Albarracín,,
18553,FRAGUEIRO,FRAGUEIRO,Liniers,9.0,CALLE,15.64912200447252,"LINESTRING (-58.52419117089642 -34.63457991201425, -58.524297931137205 -34.634469857605495)",ambiguo,100.0,AMBIGUO,Eduardo Fragueiro | Mariano Fragueiro,,
18554,OLAVARRIA,OLAVARRIA,La Boca,4.0,CALLE,97.12485168538772,"LINESTRING (-58.35345590288621 -34.6341881097898, -58.35442040033499 -34.634549963863826)",ambiguo,100.0,AMBIGUO,Antonio de Olavarría | José Valentín de Olavarría,,
18557,MADERO,MADERO,Versalles,10.0,CALLE,75.61996283757149,"LINESTRING (-58.525602342263035 -34.634584903605855, -58.52562213842694 -34.63439686350804, -58.52565891237368 -34.634012052247094, -58.52567195348517 -34.63390570651485)",ambiguo,100.0,AMBIGUO,Eduardo Madero | Francisco Bernabé Madero,,
18562,IRIGOYEN,IRIGOYEN,,,CALLE,87.29601631225162,"LINESTRING (-58.508386579720444 -34.63459846868658, -58.50867971808187 -34.63437786486298, -58.50908501136526 -34.63406376665588)",ambiguo,100.0,AMBIGUO,Ignacio Darío Irigoyen | Matías de Irigoyen | Bernardo de Irigoyen | Miguel de Irigoyen,,
18574,BAIGORRI,BAIGORRI,Barracas,4.0,CALLE,161.3625973057037,"LINESTRING (-58.38727109840165 -34.63335429070699, -58.38644220922422 -34.63463737510257)",ambiguo_fuzzy,94.1,AMBIGUO,Antonino Baigorria | Manuel Baigorria,,
18577,ACHAVAL,ACHAVAL,Parque Chacabuco,7.0,CALLE,74.96536308162761,"LINESTRING (-58.44645732011477 -34.63414957840216, -58.44595112414165 -34.63468021690778)",ambiguo,100.0,AMBIGUO,Joaquín de Achával | Pío Achával,,
18582,GANA,GANA,Versalles,10.0,CALLE,75.48285524912976,"LINESTRING (-58.526918160178 -34.634682112629456, -58.52699594129368 -34.63400474154177)",ambiguo_fuzzy,88.9,AMBIGUO,Juan Octavio Gauna | Antenor Argentino Gauna | Calixto Ruiz de Gauna,,
18588,MAZA,MAZA,Boedo,5.0,CALLE,118.8442070648473,"LINESTRING (-58.414462434301896 -34.63367060686624, -58.414168734272494 -34.63471402024473)",ambiguo,100.0,AMBIGUO,Ada Mercedes Maza | Ángel Maza | Manuel Vicente Maza | Juan Isidro Maza | Mariano Maza | Ramón Maza | Juan Agustín Maza,,
18615,DAVILA,DAVILA,Parque Chacabuco,7.0,CALLE,116.7359200108134,"LINESTRING (-58.45072067165553 -34.63381952596175, -58.45024127315625 -34.634794344367045)",ambiguo,100.0,AMBIGUO,Benjamín Villegas Dávila | Adolfo E. Dávila | Nicolás Dávila | Tristán Dávila,,
18625,SUAREZ,SUAREZ,La Boca,4.0,CALLE,148.9391867297633,"LINESTRING (-58.35608181925564 -34.6342031930482, -58.35754668635592 -34.63478320973901)",ambiguo,100.0,AMBIGUO,Ulpiano Suárez | Inés Pérez Suárez | Facundo Suárez | Waldino Suárez | Valentín Suárez | Manuel Isidoro Suárez,,
18629,HERRERA,HERRERA,Barracas,4.0,CALLE,223.6881385985419,"LINESTRING (-58.37931155984464 -34.63286392383042, -58.37870773634971 -34.63481753934552)",ambiguo,100.0,AMBIGUO,Julio Herrera | Luis Beder Herrera | Nicolás Herrera | José Antonio Ortiz y Herrera,,
18654,PASCO,PASCO,Parque Patricios,4.0,CALLE,276.1809047157541,"LINESTRING (-58.394641231613235 -34.63250759749253, -58.39385634535434 -34.63491112019242)",ambiguo_fuzzy,88.9,AMBIGUO,Ildefonso José Paso | Francisco Paso | Juan José Paso,,
18673,CORTINA,CORTINA,Villa Luro,10.0,CALLE,108.7320370410635,"LINESTRING (-58.50585813632236 -34.63500628251902, -58.50672794130415 -34.634340124360335)",ambiguo,100.0,AMBIGUO,Roy Cortina | José María Cortina,,
18684,SUAREZ,SUAREZ,La Boca,4.0,CALLE,57.14075984717779,"LINESTRING (-58.35754668635592 -34.63478320973901, -58.35766437394669 -34.63482979102755, -58.35810761668125 -34.6350075701171)",ambiguo,100.0,AMBIGUO,Ulpiano Suárez | Inés Pérez Suárez | Facundo Suárez | Waldino Suárez | Valentín Suárez | Manuel Isidoro Suárez,,
18688,OLAVARRIA,OLAVARRIA,La Boca,4.0,CALLE,122.6455207704672,"LINESTRING (-58.35442040033499 -34.634549963863826, -58.35550977408529 -34.635005301860936, -58.35561408848572 -34.635048704262594)",ambiguo,100.0,AMBIGUO,Antonio de Olavarría | José Valentín de Olavarría,,
18734,CHICLANA AV.,CHICLANA,Boedo,5.0,AVENIDA,170.0869618630573,"LINESTRING (-58.41098928231453 -34.63423191870657, -58.41129926938624 -34.634455715415086, -58.412244672722565 -34.63510943100737, -58.41241117459516 -34.63521619175889)",ambiguo,100.0,AMBIGUO,Feliciano Mariano Chiclana | Feliciano Antonio Chiclana,,
18737,CORTINA,CORTINA,Villa Luro,10.0,CALLE,67.12451488923648,"LINESTRING (-58.50528203603742 -34.635225287112796, -58.50545563322804 -34.6346374750578)",ambiguo,100.0,AMBIGUO,Roy Cortina | José María Cortina,,
18743,"MITRE, EMILIO",EMILIO MITRE,Parque Chacabuco,7.0,CALLE,112.7568817216927,"LINESTRING (-58.439523281153924 -34.63439955299296, -58.43885838646654 -34.63525457076723)",ambiguo,100.0,AMBIGUO,Emilio Mitre | Emilio Mitre,,
18758,GANA,GANA,Liniers,9.0,CALLE,70.43285705253403,"LINESTRING (-58.52684690378535 -34.6353142684959, -58.526918160178 -34.634682112629456)",ambiguo_fuzzy,88.9,AMBIGUO,Juan Octavio Gauna | Antenor Argentino Gauna | Calixto Ruiz de Gauna,,
18765,SUAREZ,SUAREZ,La Boca,4.0,CALLE,79.60534823746667,"LINESTRING (-58.35810761668125 -34.6350075701171, -58.35868839114973 -34.63524039571383, -58.35888919460322 -34.635319934704626)",ambiguo,100.0,AMBIGUO,Ulpiano Suárez | Inés Pérez Suárez | Facundo Suárez | Waldino Suárez | Valentín Suárez | Manuel Isidoro Suárez,,
18782,COLOMBRES,COLOMBRES,Boedo,5.0,CALLE,141.7336319303614,"LINESTRING (-58.41670691407228 -34.634136278246544, -58.416776746722974 -34.635412584888265)",ambiguo,100.0,AMBIGUO,Ezequiel Colombres | José Eusebio Colombres,,
18788,VARELA,VARELA,Flores,7.0,CALLE,132.6505788710152,"LINESTRING (-58.46345719247744 -34.63431820767554, -58.46338903284063 -34.63447250504337, -58.46297086784454 -34.63544434512865)",ambiguo,100.0,AMBIGUO,Juan Cruz Varela | Florencio Varela | Mariano Adrián Varela | Rufino Varela | Felipe Varela,,
18808,LUZURIAGA,LUZURIAGA,Barracas,4.0,CALLE,137.8204539732638,"LINESTRING (-58.39033413973338 -34.634354481123545, -58.38980044640124 -34.635515861848305)",ambiguo,100.0,AMBIGUO,Toribio de Luzuriaga | Enrique Luzuriaga | Manuel de Luzuriaga,,
18812,MADERO,MADERO,Liniers,9.0,CALLE,105.7406154533124,"LINESTRING (-58.52550225949316 -34.63553447080804, -58.525602342263035 -34.634584903605855)",ambiguo,100.0,AMBIGUO,Eduardo Madero | Francisco Bernabé Madero,,
18820,IRIGOYEN,IRIGOYEN,Villa Luro,10.0,CALLE,152.339562237878,"LINESTRING (-58.507033979141006 -34.63538632538632, -58.50723956060244 -34.63529952789428, -58.50775965294743 -34.63503074527448, -58.50809488756721 -34.63481787407242, -58.508386579720444 -34.63459846868658)",ambiguo,100.0,AMBIGUO,Ignacio Darío Irigoyen | Matías de Irigoyen | Bernardo de Irigoyen | Miguel de Irigoyen,,
18840,ALBERTI,ALBERTI,Parque Patricios,4.0,CALLE,132.7863993011,"LINESTRING (-58.39787147312801 -34.63450678701159, -58.397435114162576 -34.63564811232234)",ambiguo,100.0,AMBIGUO,Lucía Alberti | Manuel Alberti,,
18843,OLAVARRIA,OLAVARRIA,La Boca,4.0,CALLE,148.8265380648269,"LINESTRING (-58.35561408848572 -34.635048704262594, -58.35572146866351 -34.63509330647304, -58.35693513468405 -34.63557226262102, -58.357077945559915 -34.63562809181328)",ambiguo,100.0,AMBIGUO,Antonio de Olavarría | José Valentín de Olavarría,,
18850,ALBARRACIN,ALBARRACIN,Parque Chacabuco,7.0,CALLE,132.4636908378768,"LINESTRING (-58.43001766269239 -34.634508879887605, -58.42977232459656 -34.635685584673446)",ambiguo,100.0,AMBIGUO,Alejandro Emilio Albarracín | Santiago Albarracín,,
18852,CASTRO,CASTRO,Boedo,5.0,CALLE,140.591705073493,"LINESTRING (-58.41929640700568 -34.63441576383915, -58.41933938006202 -34.635484944617744, -58.41934609197183 -34.63568241371696)",ambiguo,100.0,AMBIGUO,Juan Francisco Castro | Juan Bautista Castro | Alicia Castro | Emilio Castro | Saturnino Castro,,
18853,ALZAGA,ALZAGA,Boedo,5.0,CALLE,77.39748802850785,"LINESTRING (-58.41520782494993 -34.63502711347618, -58.41491563328572 -34.63568165207973)",ambiguo,100.0,AMBIGUO,Blazchu (Alzaga) | Cecilio de Álzaga | Félix de Álzaga,,
18864,GALLARDO,GALLARDO,Liniers,9.0,CALLE,129.9141602029582,"LINESTRING (-58.52406686281393 -34.63574646402701, -58.52419117089642 -34.63457991201425)",ambiguo,100.0,AMBIGUO,Ángel Gallardo | Felipe Gallardo,,
18868,DAVILA,DAVILA,Parque Chacabuco,7.0,CALLE,118.0821914019477,"LINESTRING (-58.45024127315625 -34.634794344367045, -58.44975640872668 -34.63578042783736)",ambiguo,100.0,AMBIGUO,Benjamín Villegas Dávila | Adolfo E. Dávila | Nicolás Dávila | Tristán Dávila,,
18872,CORTINA,CORTINA,Villa Luro,10.0,CALLE,67.99764830267196,"LINESTRING (-58.50512676046964 -34.635824641988805, -58.50528203603742 -34.635225287112796)",ambiguo,100.0,AMBIGUO,Roy Cortina | José María Cortina,,
18890,OLAVARRIA,OLAVARRIA,La Boca,4.0,CALLE,133.704972270834,"LINESTRING (-58.357077945559915 -34.63562809181328, -58.35756837483203 -34.63581999856348, -58.35764391074021 -34.635849641755044, -58.35839501368463 -34.63614529277685)",ambiguo,100.0,AMBIGUO,Antonio de Olavarría | José Valentín de Olavarría,,
18898,FRAGUEIRO,FRAGUEIRO,Liniers,9.0,CALLE,185.9336727838722,"LINESTRING (-58.522922711691145 -34.635887523004065, -58.52419117089642 -34.63457991201425)",ambiguo,100.0,AMBIGUO,Eduardo Fragueiro | Mariano Fragueiro,,
18899,BALBASTRO,BALBASTRO,Parque Chacabuco,7.0,CALLE,127.2469201874303,"LINESTRING (-58.42473388813621 -34.63566279875611, -58.42609094183229 -34.63590261778742)",ambiguo,100.0,AMBIGUO,Carlos María de Alvear y Balbastro | Matías Balbastro,,
18913,"ALCORTA, AMANCIO AV.",AMANCIO AV. ALCORTA,Barracas,4.0,AVENIDA,335.5821600224681,"LINESTRING (-58.38369668050954 -34.633343841112314, -58.38373852443058 -34.63342119310884, -58.38561397689087 -34.635919608915714)",ambiguo_fuzzy,88.2,AMBIGUO,Amancio Alcorta | Amancio Alcorta,,
18914,BAIGORRI,BAIGORRI,Barracas,4.0,CALLE,161.2504681914654,"LINESTRING (-58.38644220922422 -34.63463737510257, -58.38561397689087 -34.635919608915714)",ambiguo_fuzzy,94.1,AMBIGUO,Antonino Baigorria | Manuel Baigorria,,
18920,FRAGUEIRO,FRAGUEIRO,Liniers,9.0,CALLE,8.096588695400811,"LINESTRING (-58.522871036788004 -34.63594670374246, -58.522922711691145 -34.635887523004065)",ambiguo,100.0,AMBIGUO,Eduardo Fragueiro | Mariano Fragueiro,,
18922,SUAREZ,SUAREZ,La Boca,4.0,CALLE,151.1970939209427,"LINESTRING (-58.35888919460322 -34.635319934704626, -58.35908582571954 -34.63539777964284, -58.36037009485392 -34.635919297512274)",ambiguo,100.0,AMBIGUO,Ulpiano Suárez | Inés Pérez Suárez | Facundo Suárez | Waldino Suárez | Valentín Suárez | Manuel Isidoro Suárez,,
