"radios","cod_prov","Provincia","cod_depto","Departamento","PNIV_ASI_Sin instrucción","PNIV_ASI_Primario incompleto","PNIV_ASI_Primario completo","PNIV_ASI_EGB incompleto","PNIV_ASI_EGB completo","PNIV_ASI_Secundario incompleto","PNIV_ASI_Secundario completo","PNIV_ASI_Polimodal incompleto","PNIV_ASI_Polimodal completo","PNIV_ASI_Terciario no universitario incompleto","PNIV_ASI_Terciario no universitario completo","PNIV_ASI_Universitario de grado incompleto","PNIV_ASI_Universitario de grado completo","PNIV_ASI_Posgrado (especialización, maestría o doctorado) incompleto","PNIV_ASI_Posgrado (especialización, maestría o doctorado) completo","PNIV_ASI_Ignorado","Total"
"020912011","02","Caba","02091","Comuna 13",4,5,13,0,0,22,73,0,1,15,54,50,135,6,62,6,446
"020912012","02","Caba","02091","Comuna 13",1,7,22,0,0,25,81,0,4,7,75,65,166,8,52,4,517
"020912101","02","Caba","02091","Comuna 13",0,4,19,0,1,18,68,0,2,9,58,45,184,6,61,2,477
"020912102","02","Caba","02091","Comuna 13",2,2,13,0,0,8,45,1,1,5,41,29,80,4,40,0,271
"020912103","02","Caba","02091","Comuna 13",7,2,10,0,2,7,52,3,1,13,54,50,149,5,76,3,434
"020912104","02","Caba","02091","Comuna 13",3,1,12,0,0,15,71,0,1,14,52,58,220,8,82,3,540
"020912105","02","Caba","02091","Comuna 13",3,2,16,0,0,27,88,1,1,9,61,47,200,6,80,6,547
"020912106","02","Caba","02091","Comuna 13",11,3,16,1,0,23,95,1,2,21,73,49,186,7,101,7,596
"020912107","02","Caba","02091","Comuna 13",0,7,27,0,0,28,110,0,0,17,95,79,321,19,142,4,849
"020912108","02","Caba","02091","Comuna 13",0,5,16,0,0,18,60,0,3,14,67,52,205,7,86,4,537
"020912109","02","Caba","02091","Comuna 13",5,4,30,1,2,31,113,2,2,19,101,67,279,11,144,5,816
"020912110","02","Caba","02091","Comuna 13",0,7,15,0,1,17,76,1,2,8,66,41,261,8,100,6,609
"020912201","02","Caba","02091","Comuna 13",4,6,21,0,0,24,90,0,1,19,88,75,237,7,122,6,700
"020912202","02","Caba","02091","Comuna 13",4,5,14,0,0,18,52,1,1,10,46,31,120,11,84,3,400
"020912203","02","Caba","02091","Comuna 13",2,1,18,0,1,16,58,0,0,10,42,42,151,3,59,5,408
"020912204","02","Caba","02091","Comuna 13",2,5,20,0,1,13,88,0,0,11,58,39,229,6,101,2,575
"020912205","02","Caba","02091","Comuna 13",9,5,31,0,0,26,111,0,2,10,70,58,303,11,143,11,790
"020912206","02","Caba","02091","Comuna 13",9,4,22,0,3,20,79,0,2,15,88,65,281,5,154,12,759
"020912207","02","Caba","02091","Comuna 13",6,2,20,2,0,23,96,0,0,25,79,81,305,6,130,5,780
"020912208","02","Caba","02091","Comuna 13",4,3,31,0,1,28,86,1,1,17,89,57,280,11,111,5,725
"020912209","02","Caba","02091","Comuna 13",5,4,23,0,0,20,72,2,2,19,61,45,172,5,96,7,533
"020912301","02","Caba","02091","Comuna 13",2,9,27,0,0,35,68,0,2,26,75,60,174,5,81,5,569
"020912302","02","Caba","02091","Comuna 13",0,3,14,0,0,17,61,1,4,8,60,60,119,5,63,1,416
"020912303","02","Caba","02091","Comuna 13",9,4,31,0,2,42,113,0,4,17,116,98,292,7,133,5,873
"020912304","02","Caba","02091","Comuna 13",0,3,21,0,0,26,67,0,4,15,66,42,130,10,55,4,443
"020912305","02","Caba","02091","Comuna 13",1,3,14,0,0,22,67,1,0,7,53,41,137,10,51,4,411
"020912306","02","Caba","02091","Comuna 13",5,8,34,0,4,36,118,0,4,17,86,67,165,7,80,4,635
"020912307","02","Caba","02091","Comuna 13",1,4,21,0,1,12,63,0,2,4,54,49,119,11,53,0,394
"020912308","02","Caba","02091","Comuna 13",5,8,22,0,1,36,129,0,3,29,127,68,243,10,75,9,765
"020912309","02","Caba","02091","Comuna 13",24,11,25,1,1,23,107,1,2,16,106,68,257,6,120,6,774
"020912310","02","Caba","02091","Comuna 13",1,2,21,0,0,16,67,1,0,12,42,39,117,4,42,1,365
"020912311","02","Caba","02091","Comuna 13",1,3,29,2,0,27,99,1,2,19,101,73,197,12,82,8,656
"020912312","02","Caba","02091","Comuna 13",1,0,20,0,0,19,55,1,0,8,54,28,89,6,55,0,336
"020912401","02","Caba","02091","Comuna 13",1,2,26,0,0,19,48,0,3,9,55,42,118,6,52,2,383
"020912402","02","Caba","02091","Comuna 13",0,1,11,0,0,8,54,0,2,8,61,39,152,8,70,2,416
"020912403","02","Caba","02091","Comuna 13",1,4,17,0,0,34,93,0,0,17,72,55,150,3,59,4,509
"020912404","02","Caba","02091","Comuna 13",3,3,29,0,0,20,84,0,1,9,92,70,188,5,87,4,595
"020912405","02","Caba","02091","Comuna 13",2,6,23,0,1,35,80,0,2,18,65,42,147,2,61,1,485
"020912406","02","Caba","02091","Comuna 13",3,6,35,0,0,39,98,0,2,21,85,56,147,4,60,8,564
"020912407","02","Caba","02091","Comuna 13",2,7,28,0,0,28,86,0,0,19,93,54,143,5,61,3,529
"020912408","02","Caba","02091","Comuna 13",1,6,28,1,0,50,95,0,0,12,96,52,190,12,75,3,621
"020912409","02","Caba","02091","Comuna 13",0,6,27,0,0,31,102,0,0,26,102,63,209,10,97,4,677
"020912410","02","Caba","02091","Comuna 13",3,2,21,0,0,22,73,0,0,22,74,51,172,4,66,3,513
"020912501","02","Caba","02091","Comuna 13",0,4,27,0,0,16,62,0,2,8,57,26,125,4,59,2,392
"020912502","02","Caba","02091","Comuna 13",0,4,29,0,0,29,71,0,0,13,54,43,129,6,58,4,440
"020912503","02","Caba","02091","Comuna 13",0,6,31,0,1,35,109,0,1,25,91,65,153,8,60,2,587
"020912504","02","Caba","02091","Comuna 13",13,7,23,0,2,34,90,1,2,15,83,72,129,8,39,1,519
"020912505","02","Caba","02091","Comuna 13",1,4,13,0,0,27,63,1,2,11,50,35,104,5,38,1,355
"020912506","02","Caba","02091","Comuna 13",9,6,20,0,0,26,62,0,2,16,77,81,116,6,63,2,486
"020912507","02","Caba","02091","Comuna 13",1,6,48,1,0,76,206,2,1,34,132,96,203,8,82,4,900
"020912508","02","Caba","02091","Comuna 13",29,5,49,0,0,49,139,0,4,25,101,67,182,5,72,5,732
"020912601","02","Caba","02091","Comuna 13",3,7,23,0,0,52,120,2,1,18,78,77,163,13,90,2,649
"020912602","02","Caba","02091","Comuna 13",21,3,32,0,0,43,104,1,6,15,97,61,173,7,54,3,620
"020912603","02","Caba","02091","Comuna 13",16,3,14,1,0,22,77,0,3,12,66,43,146,5,77,1,486
"020912604","02","Caba","02091","Comuna 13",4,7,30,1,0,48,108,1,4,29,73,64,154,6,69,2,600
"020912605","02","Caba","02091","Comuna 13",5,3,21,0,0,20,79,1,1,27,62,47,116,9,55,2,448
"020912606","02","Caba","02091","Comuna 13",2,2,19,0,0,31,53,0,1,23,38,35,83,4,27,2,320
"020912607","02","Caba","02091","Comuna 13",2,5,18,0,0,28,68,0,2,6,47,48,130,7,37,3,401
"020912608","02","Caba","02091","Comuna 13",5,6,23,0,1,33,66,0,3,19,57,28,69,1,29,0,340
"020912609","02","Caba","02091","Comuna 13",2,6,21,1,2,35,51,1,1,15,42,59,113,4,42,1,396
"020912610","02","Caba","02091","Comuna 13",5,4,39,1,1,40,111,1,5,17,101,58,166,9,50,7,615
"020912611","02","Caba","02091","Comuna 13",0,3,18,0,0,40,95,1,5,16,52,47,121,5,45,1,449
"020912701","02","Caba","02091","Comuna 13",1,3,6,0,0,15,48,0,0,9,55,24,105,4,45,3,318
"020912702","02","Caba","02091","Comuna 13",0,6,20,0,0,19,69,0,2,16,72,53,195,6,90,3,551
"020912703","02","Caba","02091","Comuna 13",1,3,30,0,0,32,132,1,3,15,93,60,215,12,81,1,679
"020912704","02","Caba","02091","Comuna 13",8,3,21,0,0,13,61,3,6,24,60,44,164,15,66,4,492
"020912705","02","Caba","02091","Comuna 13",0,2,14,0,0,16,47,0,0,21,65,55,159,6,53,0,438
"020912706","02","Caba","02091","Comuna 13",4,13,39,0,0,36,118,2,0,25,85,90,204,12,90,5,723
"020912707","02","Caba","02091","Comuna 13",0,1,15,0,1,8,26,0,1,6,24,28,101,8,35,4,258
"020912708","02","Caba","02091","Comuna 13",0,3,32,0,0,27,77,0,1,11,67,48,162,4,66,1,499
"020912709","02","Caba","02091","Comuna 13",2,4,21,0,2,23,98,1,3,10,87,85,188,7,71,2,604
"020912710","02","Caba","02091","Comuna 13",0,4,4,0,2,7,46,0,0,14,55,28,100,3,41,2,306
"020912711","02","Caba","02091","Comuna 13",3,3,16,0,1,14,53,1,3,10,58,44,133,4,44,2,389
"020912801","02","Caba","02091","Comuna 13",23,14,23,1,0,33,85,0,2,28,45,39,113,4,51,3,464
"020912802","02","Caba","02091","Comuna 13",17,1,16,0,0,15,52,0,3,8,42,38,102,3,27,1,325
"020912803","02","Caba","02091","Comuna 13",9,9,29,0,0,21,66,1,0,15,56,46,150,8,52,3,465
"020912804","02","Caba","02091","Comuna 13",25,4,15,0,1,29,57,0,1,9,52,41,78,5,32,1,350
"020912805","02","Caba","02091","Comuna 13",11,7,29,0,0,23,86,0,2,12,57,47,123,7,57,2,463
"020912806","02","Caba","02091","Comuna 13",1,2,30,0,0,25,79,0,1,15,85,69,212,7,76,3,605
"020912807","02","Caba","02091","Comuna 13",26,2,21,0,0,29,68,0,3,20,88,57,177,7,63,4,565
"020912808","02","Caba","02091","Comuna 13",5,9,29,1,0,26,98,1,3,18,98,60,246,18,98,5,715
"020912809","02","Caba","02091","Comuna 13",1,4,21,0,1,22,93,0,0,24,87,52,188,16,82,2,593
"020912810","02","Caba","02091","Comuna 13",0,0,25,0,1,15,76,0,2,16,78,36,125,8,57,1,440
"020912901","02","Caba","02091","Comuna 13",0,7,11,0,0,29,70,0,2,6,66,40,82,7,42,4,366
"020912902","02","Caba","02091","Comuna 13",0,3,38,0,0,38,104,0,3,14,65,37,117,4,36,2,461
"020912903","02","Caba","02091","Comuna 13",6,5,29,1,2,23,61,0,5,14,52,43,107,8,26,1,383
"020912904","02","Caba","02091","Comuna 13",5,6,25,0,0,29,104,0,2,20,80,47,144,4,51,7,524
"020912905","02","Caba","02091","Comuna 13",0,2,17,0,0,21,55,0,3,12,50,39,117,1,51,5,373
"020912906","02","Caba","02091","Comuna 13",3,5,17,0,0,27,82,0,4,23,96,59,145,5,61,5,532
"020912907","02","Caba","02091","Comuna 13",0,8,36,0,0,34,83,1,1,29,87,78,157,5,63,4,586
"020912908","02","Caba","02091","Comuna 13",7,6,40,0,2,44,130,0,3,30,124,85,225,5,94,5,800
"020912909","02","Caba","02091","Comuna 13",0,3,27,0,0,51,128,1,1,21,50,43,82,2,23,5,437
"020912910","02","Caba","02091","Comuna 13",2,2,12,0,0,30,113,0,0,11,56,30,61,3,16,1,337
"020912911","02","Caba","02091","Comuna 13",5,4,31,0,1,50,78,1,1,24,66,35,127,7,62,2,494
"020980101","02","Caba","02098","Comuna 14",26,2,12,0,1,10,53,0,1,8,30,33,85,4,39,2,306
"020980102","02","Caba","02098","Comuna 14",4,1,10,0,0,13,37,0,1,6,39,30,64,1,30,0,236
"020980103","02","Caba","02098","Comuna 14",9,3,17,1,0,29,75,5,13,17,51,61,176,10,67,3,537
"020980104","02","Caba","02098","Comuna 14",7,2,10,0,0,12,56,0,1,13,63,43,197,9,107,4,524
"020980105","02","Caba","02098","Comuna 14",12,8,22,0,0,30,113,0,5,18,70,62,262,13,100,4,719
"020980106","02","Caba","02098","Comuna 14",5,4,16,0,1,19,77,0,4,9,71,58,224,14,100,7,609
"020980107","02","Caba","02098","Comuna 14",3,5,21,0,0,13,73,1,2,4,59,45,188,10,85,4,513
"020980108","02","Caba","02098","Comuna 14",8,7,19,0,0,15,75,0,1,7,57,47,202,5,81,4,528
"020980109","02","Caba","02098","Comuna 14",1,5,22,0,0,17,64,0,3,12,69,39,182,5,85,2,506
"020980110","02","Caba","02098","Comuna 14",1,8,20,0,1,25,86,0,2,29,83,72,298,4,132,8,769
"020980201","02","Caba","02098","Comuna 14",0,2,17,0,1,28,81,0,1,15,68,65,240,11,125,5,659
"020980202","02","Caba","02098","Comuna 14",27,3,16,3,0,14,38,0,4,10,51,49,138,9,39,3,404
"020980203","02","Caba","02098","Comuna 14",15,3,35,0,0,26,85,1,2,18,74,69,279,5,114,5,731
"020980204","02","Caba","02098","Comuna 14",1,9,12,1,0,10,57,4,4,8,51,46,145,9,78,1,436
"020980205","02","Caba","02098","Comuna 14",7,2,14,1,2,34,69,2,10,14,81,54,166,7,69,3,535
"020980206","02","Caba","02098","Comuna 14",9,4,9,0,0,10,57,1,3,10,38,40,154,4,60,8,407
"020980207","02","Caba","02098","Comuna 14",4,8,15,0,1,16,62,2,0,8,75,49,128,6,64,1,439
"020980208","02","Caba","02098","Comuna 14",14,3,21,0,0,22,79,0,1,20,82,57,167,6,93,2,567
"020980209","02","Caba","02098","Comuna 14",14,7,25,1,1,17,102,1,2,37,91,58,206,6,106,0,674
"020980210","02","Caba","02098","Comuna 14",5,3,38,0,0,24,121,0,5,20,104,72,282,7,90,10,781
"020980301","02","Caba","02098","Comuna 14",5,5,33,0,2,41,158,0,2,28,146,83,352,11,170,7,1043
"020980302","02","Caba","02098","Comuna 14",1,2,10,0,0,10,64,0,0,7,46,39,127,6,74,3,389
"020980303","02","Caba","02098","Comuna 14",3,11,36,0,1,28,80,0,5,11,58,38,121,5,48,1,446
"020980304","02","Caba","02098","Comuna 14",12,7,20,0,0,24,92,1,1,8,62,45,169,5,95,7,548
"020980305","02","Caba","02098","Comuna 14",17,3,38,1,0,30,128,1,8,18,76,75,203,8,99,6,711
"020980306","02","Caba","02098","Comuna 14",2,1,12,1,0,16,65,0,1,5,54,37,148,3,55,8,408
"020980307","02","Caba","02098","Comuna 14",5,2,24,0,1,20,78,1,0,11,60,38,148,7,56,3,454
"020980308","02","Caba","02098","Comuna 14",10,12,39,0,1,45,102,1,3,19,89,63,183,11,73,5,656
"020980309","02","Caba","02098","Comuna 14",0,2,33,0,0,17,94,0,4,13,78,77,196,7,102,5,628
"020980310","02","Caba","02098","Comuna 14",2,2,18,0,0,14,81,0,2,12,59,46,158,6,78,9,487
"020980311","02","Caba","02098","Comuna 14",0,6,20,0,1,25,97,0,0,15,61,47,163,6,73,4,518
"020980312","02","Caba","02098","Comuna 14",2,1,13,0,0,16,66,0,3,10,53,49,158,3,51,3,428
"020980401","02","Caba","02098","Comuna 14",2,1,10,0,2,11,62,0,2,10,65,46,172,3,69,3,458
"020980402","02","Caba","02098","Comuna 14",0,4,11,0,0,13,65,0,1,8,39,26,115,3,70,2,357
"020980403","02","Caba","02098","Comuna 14",0,4,8,0,0,7,53,0,1,14,33,32,182,6,67,1,408
"020980404","02","Caba","02098","Comuna 14",0,2,13,0,0,18,70,0,3,10,62,36,150,7,70,0,441
"020980405","02","Caba","02098","Comuna 14",1,2,15,0,0,20,62,0,2,8,56,40,147,4,82,4,443
"020980406","02","Caba","02098","Comuna 14",1,4,22,0,0,24,111,0,2,15,85,60,233,11,99,3,670
"020980407","02","Caba","02098","Comuna 14",4,2,12,0,0,19,83,0,5,21,99,75,236,9,83,3,651
"020980408","02","Caba","02098","Comuna 14",6,7,20,0,0,34,102,0,7,27,98,90,304,16,151,4,866
"020980409","02","Caba","02098","Comuna 14",4,4,23,0,0,30,103,0,4,13,67,60,189,8,82,7,594
"020980410","02","Caba","02098","Comuna 14",5,8,35,1,0,65,161,0,5,40,168,159,446,13,162,8,1276
"020980501","02","Caba","02098","Comuna 14",2,8,36,0,0,36,87,0,0,15,38,38,70,3,24,6,363
"020980502","02","Caba","02098","Comuna 14",2,3,28,0,0,34,97,0,1,26,78,74,98,2,44,7,494
"020980503","02","Caba","02098","Comuna 14",1,7,29,0,1,25,88,1,2,16,90,74,215,13,100,5,667
"020980504","02","Caba","02098","Comuna 14",0,4,11,0,0,15,69,0,3,9,53,33,114,7,38,3,359
"020980505","02","Caba","02098","Comuna 14",0,7,25,0,1,22,94,1,7,18,94,79,197,9,67,7,628
"020980506","02","Caba","02098","Comuna 14",0,0,13,0,0,15,77,0,3,13,50,41,140,11,52,1,416
"020980507","02","Caba","02098","Comuna 14",0,0,13,0,0,17,45,0,2,13,43,41,141,12,77,3,407
"020980508","02","Caba","02098","Comuna 14",2,3,15,0,0,18,38,0,2,8,47,60,174,10,62,4,443
"020980509","02","Caba","02098","Comuna 14",1,6,12,0,1,10,97,0,0,16,90,76,300,11,163,1,784
"020980510","02","Caba","02098","Comuna 14",1,2,26,0,0,30,99,1,6,30,98,75,256,14,143,8,789
"020980601","02","Caba","02098","Comuna 14",3,5,10,0,0,11,53,0,2,13,32,30,86,13,39,1,298
"020980602","02","Caba","02098","Comuna 14",8,3,13,0,0,21,45,0,1,15,47,28,105,11,44,2,343
"020980603","02","Caba","02098","Comuna 14",1,5,28,0,0,33,117,1,5,31,86,85,250,16,115,3,776
"020980604","02","Caba","02098","Comuna 14",0,5,23,0,0,34,96,2,5,20,74,69,209,14,107,5,663
"020980605","02","Caba","02098","Comuna 14",2,4,20,0,1,29,91,0,0,20,62,61,160,5,57,5,517
"020980606","02","Caba","02098","Comuna 14",4,10,49,0,1,42,122,0,3,24,91,75,231,16,120,4,792
"020980607","02","Caba","02098","Comuna 14",0,7,32,0,0,30,90,1,0,17,55,60,141,11,78,7,529
"020980608","02","Caba","02098","Comuna 14",3,5,21,0,0,20,62,0,1,9,58,39,116,4,50,2,390
"020980609","02","Caba","02098","Comuna 14",1,6,23,0,3,30,72,0,1,10,63,63,144,15,71,4,506
"020980610","02","Caba","02098","Comuna 14",1,3,13,0,0,27,59,3,0,11,50,42,91,4,40,3,347
"020980611","02","Caba","02098","Comuna 14",0,3,12,0,0,11,40,0,0,5,28,28,99,5,64,1,296
"020980612","02","Caba","02098","Comuna 14",0,3,12,0,0,12,36,0,1,18,31,34,158,1,80,2,388
"020980613","02","Caba","02098","Comuna 14",10,2,14,0,0,17,47,0,8,9,58,44,143,9,60,1,422
"020980701","02","Caba","02098","Comuna 14",2,3,12,0,0,13,45,0,1,15,38,46,91,4,45,4,319
"020980702","02","Caba","02098","Comuna 14",5,2,18,0,0,15,27,0,4,8,36,40,121,5,68,0,349
"020980703","02","Caba","02098","Comuna 14",2,7,37,0,1,49,116,0,6,13,73,57,192,14,72,6,645
"020980704","02","Caba","02098","Comuna 14",2,2,17,0,0,22,70,0,6,12,78,65,260,13,93,4,644
"020980705","02","Caba","02098","Comuna 14",0,10,35,0,2,35,72,0,3,24,62,49,145,4,55,3,499
"020980706","02","Caba","02098","Comuna 14",11,12,40,0,0,42,115,1,1,17,51,54,106,5,53,6,514
"020980707","02","Caba","02098","Comuna 14",12,11,21,0,1,27,62,3,6,13,68,59,123,3,57,9,475
"020980708","02","Caba","02098","Comuna 14",6,5,26,0,0,20,83,0,2,8,53,46,103,10,50,5,417
"020980709","02","Caba","02098","Comuna 14",1,6,20,0,0,39,91,0,2,18,59,39,111,1,39,6,432
"020980710","02","Caba","02098","Comuna 14",5,3,16,0,0,18,49,0,4,15,44,38,77,3,41,5,318
"020980711","02","Caba","02098","Comuna 14",10,1,15,0,0,20,38,0,2,14,39,40,73,3,51,1,307
"020980712","02","Caba","02098","Comuna 14",6,4,20,0,1,28,56,0,2,11,47,31,116,6,40,5,373
"020980713","02","Caba","02098","Comuna 14",4,2,14,0,0,14,24,0,2,15,27,43,96,7,55,4,307
"020980714","02","Caba","02098","Comuna 14",4,1,4,0,0,13,38,1,2,6,45,30,75,2,35,1,257
"020980715","02","Caba","02098","Comuna 14",1,2,9,0,0,12,36,0,1,8,34,34,76,7,27,0,247
"020980716","02","Caba","02098","Comuna 14",1,2,9,0,0,12,31,0,0,10,24,26,59,4,34,4,216
"020980801","02","Caba","02098","Comuna 14",1,2,8,0,0,11,34,0,2,5,32,32,62,1,27,4,221
"020980802","02","Caba","02098","Comuna 14",1,0,6,0,1,9,32,0,1,10,40,27,119,11,57,1,315
"020980803","02","Caba","02098","Comuna 14",0,5,5,0,0,17,37,0,0,5,34,31,87,2,39,1,263
"020980804","02","Caba","02098","Comuna 14",1,8,24,2,1,27,69,2,3,13,43,55,96,2,54,5,405
"020980805","02","Caba","02098","Comuna 14",3,8,26,1,0,37,141,0,2,28,120,106,234,7,84,8,805
"020980806","02","Caba","02098","Comuna 14",2,9,39,0,1,48,138,2,2,20,102,86,200,10,94,7,760
"020980807","02","Caba","02098","Comuna 14",0,5,35,0,0,30,78,1,1,17,39,48,122,1,38,2,417
"020980808","02","Caba","02098","Comuna 14",1,8,30,0,2,28,95,2,3,18,80,63,164,13,61,3,571
"020980809","02","Caba","02098","Comuna 14",0,6,26,0,3,25,85,0,3,16,57,60,118,5,44,5,453
"020980810","02","Caba","02098","Comuna 14",1,1,7,0,1,12,33,0,2,4,23,33,103,4,45,0,269
"020980811","02","Caba","02098","Comuna 14",0,3,6,0,0,6,37,0,1,7,39,35,145,2,80,4,365
"020980812","02","Caba","02098","Comuna 14",0,2,5,0,0,10,18,0,1,8,29,25,95,5,31,1,230
"020980813","02","Caba","02098","Comuna 14",2,2,7,0,0,9,26,0,2,14,18,21,99,6,49,5,260
"020980814","02","Caba","02098","Comuna 14",1,4,12,0,0,16,46,0,0,2,20,18,71,5,30,2,227
"020980815","02","Caba","02098","Comuna 14",0,0,6,0,0,11,26,0,2,6,35,44,131,4,70,1,336
"020980901","02","Caba","02098","Comuna 14",4,6,15,0,1,18,66,1,4,16,87,62,192,13,84,4,573
"020980902","02","Caba","02098","Comuna 14",9,4,31,0,0,12,47,1,7,9,43,44,126,9,62,3,407
"020980903","02","Caba","02098","Comuna 14",3,2,11,0,0,15,80,0,4,11,38,41,123,7,73,2,410
"020980904","02","Caba","02098","Comuna 14",3,6,22,0,0,33,130,1,10,25,127,70,264,18,131,6,846
"020980905","02","Caba","02098","Comuna 14",5,2,13,0,0,14,54,0,4,13,33,29,95,2,28,5,297
"020980906","02","Caba","02098","Comuna 14",3,0,25,0,1,30,97,0,3,20,73,42,159,9,76,8,546
"020980907","02","Caba","02098","Comuna 14",0,2,17,0,3,17,62,0,0,17,50,42,149,7,58,8,432
"020980908","02","Caba","02098","Comuna 14",0,6,21,0,0,27,67,0,2,16,68,53,171,10,88,7,536
"020980909","02","Caba","02098","Comuna 14",4,4,30,0,0,30,82,0,1,11,69,64,230,11,106,3,645
"020980910","02","Caba","02098","Comuna 14",3,7,25,0,0,26,71,0,2,22,59,35,208,10,107,5,580
"020980911","02","Caba","02098","Comuna 14",1,1,9,0,0,16,48,0,1,6,49,41,146,7,75,2,402
"020980912","02","Caba","02098","Comuna 14",4,4,27,1,1,22,102,1,5,11,91,64,185,8,114,5,645
"020980913","02","Caba","02098","Comuna 14",1,4,12,0,0,8,78,0,4,21,72,59,217,11,80,1,568
"020980914","02","Caba","02098","Comuna 14",0,0,12,0,1,9,50,0,1,17,48,41,179,9,84,2,453
"020980915","02","Caba","02098","Comuna 14",0,2,15,0,1,27,49,0,1,7,68,57,174,4,78,3,486
"020980916","02","Caba","02098","Comuna 14",3,2,12,0,0,15,34,0,4,8,22,24,78,1,23,3,229
"020981001","02","Caba","02098","Comuna 14",0,2,10,0,0,12,15,0,0,0,8,10,15,0,13,1,86
"020981002","02","Caba","02098","Comuna 14",0,0,3,0,0,2,9,0,0,0,2,2,2,2,4,0,26
"020981101","02","Caba","02098","Comuna 14",0,2,22,0,2,35,134,0,4,17,77,59,307,5,150,0,814
"020981102","02","Caba","02098","Comuna 14",1,2,9,1,0,7,33,0,0,12,29,20,114,1,41,1,271
"020981103","02","Caba","02098","Comuna 14",2,1,28,0,0,20,91,0,1,7,45,53,228,9,99,8,592
"020981104","02","Caba","02098","Comuna 14",1,8,30,0,2,27,95,0,1,18,69,52,190,4,81,6,584
"020981105","02","Caba","02098","Comuna 14",0,7,17,0,0,23,84,1,3,17,61,59,242,12,115,8,649
"020981106","02","Caba","02098","Comuna 14",2,5,30,0,0,23,115,0,2,16,44,44,235,5,94,3,618
"020981107","02","Caba","02098","Comuna 14",3,2,21,0,0,29,58,0,1,15,60,48,143,12,93,3,488
"020981108","02","Caba","02098","Comuna 14",2,10,23,0,0,29,115,0,5,25,87,91,279,9,167,9,851
"020981109","02","Caba","02098","Comuna 14",5,3,23,0,2,32,88,1,1,18,64,58,165,15,83,4,562
"020981110","02","Caba","02098","Comuna 14",0,5,20,0,1,26,53,0,1,12,36,32,97,4,39,3,329
"020981111","02","Caba","02098","Comuna 14",0,3,20,0,0,24,67,0,2,10,45,34,125,7,38,2,377
"020981112","02","Caba","02098","Comuna 14",1,3,15,0,0,25,93,0,3,23,54,58,214,13,78,9,589
"020981113","02","Caba","02098","Comuna 14",0,3,6,0,0,10,29,0,1,8,25,25,81,1,25,0,214
"020981114","02","Caba","02098","Comuna 14",1,5,11,0,0,10,84,0,2,6,37,52,128,6,47,3,392
"020981115","02","Caba","02098","Comuna 14",0,1,5,0,1,7,53,0,1,6,39,32,153,3,60,4,365
"020981116","02","Caba","02098","Comuna 14",0,0,10,0,1,6,28,1,1,6,31,19,91,6,49,2,251
"020981117","02","Caba","02098","Comuna 14",1,1,7,0,0,2,39,0,0,9,27,20,111,3,56,1,277
"020981201","02","Caba","02098","Comuna 14",1,9,31,0,2,34,70,0,0,13,44,37,118,7,42,5,413
"020981202","02","Caba","02098","Comuna 14",5,11,22,0,0,37,80,0,2,19,67,51,150,6,45,4,499
"020981203","02","Caba","02098","Comuna 14",2,7,30,1,1,30,64,0,2,13,46,48,163,6,71,5,489
"020981204","02","Caba","02098","Comuna 14",0,6,32,0,0,48,112,2,2,28,79,51,160,9,54,6,589
"020981205","02","Caba","02098","Comuna 14",1,5,38,0,0,33,109,0,3,23,81,73,197,8,81,10,662
"020981206","02","Caba","02098","Comuna 14",16,4,22,0,1,30,80,3,8,14,63,49,132,7,42,3,474
"020981207","02","Caba","02098","Comuna 14",0,1,12,0,0,15,36,0,0,8,45,20,96,2,26,1,262
"020981208","02","Caba","02098","Comuna 14",3,5,13,0,0,27,60,0,1,13,42,28,66,4,31,4,297
"020981209","02","Caba","02098","Comuna 14",0,4,20,0,0,18,53,0,1,12,45,39,105,4,44,2,347
"020981210","02","Caba","02098","Comuna 14",1,9,28,1,2,30,85,0,6,11,68,70,197,16,98,4,626
"020981211","02","Caba","02098","Comuna 14",7,4,21,1,1,19,56,1,0,21,45,35,107,6,32,3,359
"020981212","02","Caba","02098","Comuna 14",0,3,11,0,0,6,30,0,2,10,28,27,62,2,38,0,219
"020981301","02","Caba","02098","Comuna 14",6,12,22,0,0,47,100,1,1,19,49,55,98,7,30,7,454
"020981302","02","Caba","02098","Comuna 14",1,3,20,0,1,38,71,0,0,11,64,56,140,7,60,2,474
"020981303","02","Caba","02098","Comuna 14",11,3,28,0,1,33,124,0,6,22,77,52,201,18,83,7,666
"020981304","02","Caba","02098","Comuna 14",0,1,20,0,0,30,57,2,2,19,53,34,98,5,53,3,377
"020981305","02","Caba","02098","Comuna 14",0,8,18,0,0,30,64,0,3,15,52,49,122,11,55,4,431
"020981306","02","Caba","02098","Comuna 14",0,11,24,1,0,17,52,6,6,10,45,36,103,2,60,4,377
"020981307","02","Caba","02098","Comuna 14",0,3,3,0,0,8,28,0,0,1,14,13,29,1,6,3,109
"020981308","02","Caba","02098","Comuna 14",1,6,23,0,0,31,53,0,2,16,41,31,102,2,40,3,351
"020981309","02","Caba","02098","Comuna 14",1,12,33,0,2,36,77,0,0,24,47,45,74,4,47,8,410
"020981310","02","Caba","02098","Comuna 14",1,5,22,0,0,26,85,0,0,16,57,42,108,5,49,1,417
"020981311","02","Caba","02098","Comuna 14",0,2,28,0,0,15,72,1,5,9,41,60,109,9,39,3,393
