id,nomoficial,nombre_norm,barrio,barrio_par,barrio_imp,comuna,tipo_c,long,geometry,wikidata_id,figura_nombre,partido_madre,partido_raw,tipo_figura,fuente_match,calle_wikidata_id,calle_wikidata_label
12447,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,132.1472000926612,"LINESTRING (-58.37758532111066 -34.612850030324275, -58.37777602073304 -34.61286312207178, -58.37874604695919 -34.61292591170323, -58.379021578846455 -34.612944201180596)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12432,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,131.099073559224,"LINESTRING (-58.37616091039133 -34.61275197773299, -58.376332786259894 -34.612764142785025, -58.37758532111066 -34.612850030324275)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12405,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,132.824211320858,"LINESTRING (-58.37471802365241 -34.61265002180851, -58.37616091039133 -34.61275197773299)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12374,BELGRANO AV.,BELGRANO,Monserrat,Monserrat,Monserrat,1.0,AVENIDA,128.6554685711837,"LINESTRING (-58.37332019332151 -34.6125536455121, -58.37360364501965 -34.61257124883118, -58.37471802365241 -34.61265002180851)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
12738,BELGRANO AV.,BELGRANO,Balvanera,Balvanera,Balvanera,3.0,AVENIDA,132.5758148256368,"LINESTRING (-58.393235405767136 -34.613930176763304, -58.393556001713804 -34.613950994533084, -58.39467518283386 -34.61403585565721)",Q315507,Manuel Belgrano,,,politico,wikidata_p138,Q790452,Avenida Belgrano
16724,AVELLANEDA AV.,AVELLANEDA,Floresta,Floresta,Floresta,10.0,AVENIDA,105.6415326491055,"LINESTRING (-58.47763802904932 -34.62799391894417, -58.478741247699 -34.62826808303881)",Q5482008,Marco Avellaneda,,,politico,wikidata_p138,Q790450,Avenida Avellaneda
13203,BOEDO,BOEDO,Almagro,Almagro,Almagro,5.0,CALLE,127.6517405064838,"LINESTRING (-58.41716079321952 -34.6145512975215, -58.41701969682898 -34.61569604762542)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
13684,BOEDO AV.,BOEDO,Almagro,Almagro,Almagro,5.0,AVENIDA,77.22323193252903,"LINESTRING (-58.41692376389677 -34.61664996703657, -58.41685403959298 -34.6173436816684)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
18320,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,90.01337958894393,"LINESTRING (-58.48944644590665 -34.633796104296415, -58.49015392932257 -34.633233621020295)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
18165,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,79.46513166645543,"LINESTRING (-58.49015392932257 -34.633233621020295, -58.49077835676929 -34.632736927643826)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
17981,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,30.3726740374711,"LINESTRING (-58.49077835676929 -34.632736927643826, -58.49101701879189 -34.63254708298773)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
17930,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,155.8985931367607,"LINESTRING (-58.49101701879189 -34.63254708298773, -58.491839891873354 -34.63189244992583, -58.492250519393885 -34.63158009642271)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
17651,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,12.31327577250658,"LINESTRING (-58.492250519393885 -34.63158009642271, -58.49234932165377 -34.63150493131196)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
17632,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,81.29470934864057,"LINESTRING (-58.49234932165377 -34.63150493131196, -58.492571796449305 -34.631335721447144, -58.492994082783255 -34.631002024365095)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
18336,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,14.37139263438683,"LINESTRING (-58.48933349980648 -34.63388591808111, -58.48944644590665 -34.633796104296415)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
17488,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,74.17708779964839,"LINESTRING (-58.492994082783255 -34.631002024365095, -58.493578787906486 -34.63053997439157)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
17172,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,43.31545345148879,"LINESTRING (-58.49434796551171 -34.62993216900138, -58.49468938565889 -34.62966234576427)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
17082,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,69.92069294846475,"LINESTRING (-58.494852422579854 -34.62953445740746, -58.49540568521057 -34.62910075958134)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
16952,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,59.20842690236445,"LINESTRING (-58.49540568521057 -34.62910075958134, -58.49587419614804 -34.62873351874828)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
16857,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,50.84684044169655,"LINESTRING (-58.49587419614804 -34.62873351874828, -58.49627644277378 -34.62841805515032)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
16771,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,19.23685154428254,"LINESTRING (-58.49627644277378 -34.62841805515032, -58.496428636508654 -34.62829871684447)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
16740,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,65.9115511815504,"LINESTRING (-58.496428636508654 -34.62829871684447, -58.49695011180239 -34.627889837264874)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
17358,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,97.57851435404798,"LINESTRING (-58.493578787906486 -34.63053997439157, -58.49434796551171 -34.62993216900138)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
18448,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,53.54003577929964,"LINESTRING (-58.488908883051614 -34.634217138014186, -58.48907668702179 -34.63408998873313, -58.48933349980648 -34.63388591808111)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
18528,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,49.41276749867082,"LINESTRING (-58.4885126256287 -34.63451898410696, -58.48858528400424 -34.63446234879064, -58.488908883051614 -34.634217138014186)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
18548,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,11.1361782186447,"LINESTRING (-58.48842429404769 -34.6345878762505, -58.4885126256287 -34.63451898410696)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
4862,CERVIÑO AV.,CERVINO,Palermo,Palermo,Palermo,14.0,AVENIDA,96.78890274696516,"LINESTRING (-58.40728107698753 -34.58080381216813, -58.40766747339612 -34.5806640567288, -58.408247193883795 -34.58045354102763)",Q9057400,Pedro Cerviño,,,politico,wikidata_p138,Q125961485,Avenida Cerviño
4780,CERVIÑO AV.,CERVINO,Palermo,Palermo,Palermo,14.0,AVENIDA,18.50166436680599,"LINESTRING (-58.408247193883795 -34.58045354102763, -58.408431831721686 -34.580386510245035)",Q9057400,Pedro Cerviño,,,politico,wikidata_p138,Q125961485,Avenida Cerviño
4773,CERVIÑO AV.,CERVINO,Palermo,Palermo,Palermo,14.0,AVENIDA,140.5798125924768,"LINESTRING (-58.408431831721686 -34.580386510245035, -58.40983474598298 -34.57987719375728)",Q9057400,Pedro Cerviño,,,politico,wikidata_p138,Q125961485,Avenida Cerviño
4686,CERVIÑO AV.,CERVINO,Palermo,Palermo,Palermo,14.0,AVENIDA,139.865864582378,"LINESTRING (-58.40983474598298 -34.57987719375728, -58.411230489502906 -34.57937039329294)",Q9057400,Pedro Cerviño,,,politico,wikidata_p138,Q125961485,Avenida Cerviño
4624,CERVIÑO AV.,CERVINO,Palermo,Palermo,Palermo,14.0,AVENIDA,115.5736076437126,"LINESTRING (-58.4113432723622 -34.57955938856736, -58.412497395379226 -34.57914212006669)",Q9057400,Pedro Cerviño,,,politico,wikidata_p138,Q125961485,Avenida Cerviño
4543,CERVIÑO AV.,CERVINO,Palermo,Palermo,Palermo,14.0,AVENIDA,84.51059776873043,"LINESTRING (-58.412497395379226 -34.57914212006669, -58.41334126396409 -34.578836899242525)",Q9057400,Pedro Cerviño,,,politico,wikidata_p138,Q125961485,Avenida Cerviño
4499,CERVIÑO AV.,CERVINO,Palermo,Palermo,Palermo,14.0,AVENIDA,146.9434989981922,"LINESTRING (-58.41334126396409 -34.578836899242525, -58.414808587567435 -34.57830628376467)",Q9057400,Pedro Cerviño,,,politico,wikidata_p138,Q125961485,Avenida Cerviño
4070,CERVIÑO AV.,CERVINO,Palermo,Palermo,Palermo,14.0,AVENIDA,117.563169972665,"LINESTRING (-58.42002767636607 -34.57629475631863, -58.420227007716676 -34.57626095292739, -58.420991027327766 -34.57598593312003, -58.42121464666107 -34.57590417785218)",Q9057400,Pedro Cerviño,,,politico,wikidata_p138,Q125961485,Avenida Cerviño
4068,CERVIÑO AV.,CERVINO,Palermo,Palermo,Palermo,14.0,AVENIDA,161.1635235709787,"LINESTRING (-58.41835191743629 -34.57586400154293, -58.41972213538448 -34.576240562061855, -58.42002767636607 -34.57629475631863)",Q9057400,Pedro Cerviño,,,politico,wikidata_p138,Q125961485,Avenida Cerviño
4007,CERVIÑO AV.,CERVINO,Palermo,Palermo,Palermo,14.0,AVENIDA,109.3364344853519,"LINESTRING (-58.42121464666107 -34.57590417785218, -58.422130408412286 -34.5755693427983, -58.422305145806824 -34.57550700602777)",Q9057400,Pedro Cerviño,,,politico,wikidata_p138,Q125961485,Avenida Cerviño
3945,CERVIÑO AV.,CERVINO,Palermo,Palermo,Palermo,14.0,AVENIDA,122.6167804771057,"LINESTRING (-58.422305145806824 -34.57550700602777, -58.423257936883765 -34.57516710439857, -58.42353153676881 -34.57506810740035)",Q9057400,Pedro Cerviño,,,politico,wikidata_p138,Q125961485,Avenida Cerviño
3887,CERVIÑO AV.,CERVINO,Palermo,Palermo,Palermo,14.0,AVENIDA,145.3466764825355,"LINESTRING (-58.42353153676881 -34.57506810740035, -58.4249896110082 -34.574556239745846)",Q9057400,Pedro Cerviño,,,politico,wikidata_p138,Q125961485,Avenida Cerviño
3818,CERVIÑO AV.,CERVINO,Palermo,Palermo,Palermo,14.0,AVENIDA,287.7235686323215,"LINESTRING (-58.4249896110082 -34.574556239745846, -58.42733130650013 -34.57283144932)",Q9057400,Pedro Cerviño,,,politico,wikidata_p138,Q125961485,Avenida Cerviño
29790,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,20.61103133235914,"LINESTRING (-58.49468938565889 -34.62966234576427, -58.49477262236129 -34.62959656365634, -58.494852422579854 -34.62953445740746)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
18731,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,92.16295334028051,"LINESTRING (-58.4877051950201 -34.63516827168934, -58.48831620048753 -34.63467205422415, -58.48842429404769 -34.6345878762505)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
16626,CARRASCO AV.,CARRASCO,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,AVENIDA,70.47084339232869,"LINESTRING (-58.49695011180239 -34.627889837264874, -58.49750769211454 -34.62745270556372)",Q16494272,Pedro Buenaventura Carrasco,,,politico,wikidata_p138,Q126189288,Avenida Carrasco
13490,BOEDO AV.,BOEDO,Almagro,Almagro,Almagro,5.0,AVENIDA,106.1892392767735,"LINESTRING (-58.41701969682898 -34.61569604762542, -58.41692376389677 -34.61664996703657)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
22855,BRUIX AV.,BRUIX,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,221.2673773840141,"LINESTRING (-58.46977790763906 -34.64967366112285, -58.47190887791018 -34.649550922762884, -58.4721853997756 -34.649533226740715)",Q4721415,Alexis Bruix,,,politico,wikidata_p138,Q126189081,Avenida Bruix
22799,BRUIX AV.,BRUIX,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,170.7046356309403,"LINESTRING (-58.472735885554194 -34.64948776251612, -58.47358351141262 -34.64940346800618, -58.47415103746677 -34.6493493339181, -58.47458486184629 -34.64930633647774)",Q4721415,Alexis Bruix,,,politico,wikidata_p138,Q126189081,Avenida Bruix
17588,BOEDO AV.,BOEDO,Boedo,Boedo,Boedo,5.0,AVENIDA,68.90437656139213,"LINESTRING (-58.415924827697 -34.63075911194952, -58.41595795727421 -34.63137962416561)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
17425,BOEDO AV.,BOEDO,Boedo,Boedo,Boedo,5.0,AVENIDA,64.88273838778385,"LINESTRING (-58.41589627861322 -34.6301747285797, -58.4159077153859 -34.63043818647649, -58.415924827697 -34.63075911194952)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
17252,BOEDO AV.,BOEDO,Boedo,Boedo,Boedo,5.0,AVENIDA,135.9085238362328,"LINESTRING (-58.415908306077874 -34.62894993159395, -58.41588652374107 -34.629950074548326, -58.41589627861322 -34.6301747285797)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
16910,BOEDO AV.,BOEDO,Boedo,Boedo,Boedo,5.0,AVENIDA,119.4722540330073,"LINESTRING (-58.41593796911193 -34.62787331182943, -58.41592641757995 -34.62811197189619, -58.415908306077874 -34.62894993159395)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
16618,BOEDO AV.,BOEDO,Boedo,Boedo,Boedo,5.0,AVENIDA,102.6723256559762,"LINESTRING (-58.41598569099933 -34.626948672374894, -58.41597727979174 -34.6270585294728, -58.41593796911193 -34.62787331182943)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
16342,BOEDO AV.,BOEDO,Boedo,Boedo,Boedo,5.0,AVENIDA,168.1192336275405,"LINESTRING (-58.416101386509844 -34.62543623560311, -58.41598569099933 -34.626948672374894)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
17781,BOEDO AV.,BOEDO,Boedo,Boedo,Boedo,5.0,AVENIDA,71.10949086808782,"LINESTRING (-58.41595795727421 -34.63137962416561, -58.4159920984338 -34.63201999605831)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
15928,BOEDO AV.,BOEDO,Boedo,Boedo,Boedo,5.0,AVENIDA,95.15368972263312,"LINESTRING (-58.416166530261414 -34.62458019477471, -58.416101386509844 -34.62543623560311)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
15493,BOEDO AV.,BOEDO,Boedo,Boedo,Boedo,5.0,AVENIDA,62.60927263023597,"LINESTRING (-58.41628077354928 -34.623365224918295, -58.416222442594744 -34.6239275328487)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
15326,BOEDO AV.,BOEDO,Boedo,Boedo,Boedo,5.0,AVENIDA,102.3685823779273,"LINESTRING (-58.41636971708819 -34.62244538929378, -58.41628077354928 -34.623365224918295)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
15078,BOEDO AV.,BOEDO,Boedo,Boedo,Boedo,5.0,AVENIDA,163.5144822158284,"LINESTRING (-58.416511867917 -34.62097613070973, -58.41636971708819 -34.62244538929378)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
14684,BOEDO AV.,BOEDO,Almagro,Almagro,Almagro,5.0,AVENIDA,130.221378565201,"LINESTRING (-58.416620198458624 -34.61980573554841, -58.416599435001274 -34.620071223783675, -58.416511867917 -34.62097613070973)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
14379,BOEDO AV.,BOEDO,Almagro,Almagro,Almagro,5.0,AVENIDA,139.6372694433776,"LINESTRING (-58.41673402505062 -34.6185505523807, -58.41663581333976 -34.619607006706815, -58.416620198458624 -34.61980573554841)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
14048,BOEDO AV.,BOEDO,Almagro,Almagro,Almagro,5.0,AVENIDA,134.3375688664418,"LINESTRING (-58.41685403959298 -34.6173436816684, -58.4167496221615 -34.61838273935288, -58.41673402505062 -34.6185505523807)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
15548,BOEDO AV.,BOEDO,Boedo,Boedo,Boedo,5.0,AVENIDA,57.68916954491142,"LINESTRING (-58.416213336811104 -34.624061615379716, -58.416166530261414 -34.62458019477471)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
17991,BOEDO AV.,BOEDO,Boedo,Boedo,Boedo,5.0,AVENIDA,82.21415360015216,"LINESTRING (-58.4159920984338 -34.63201999605831, -58.41603155086554 -34.632760370936126)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
18384,BOEDO AV.,BOEDO,Boedo,Boedo,Boedo,5.0,AVENIDA,144.2787499542081,"LINESTRING (-58.41603155086554 -34.632760370936126, -58.41604478708179 -34.633007068674615, -58.41610868635295 -34.634059357354054)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
18757,BOEDO AV.,BOEDO,Boedo,Boedo,Boedo,5.0,AVENIDA,139.9466629146543,"LINESTRING (-58.41610868635295 -34.634059357354054, -58.41617511981952 -34.635153055646995, -58.41617792253171 -34.635319466781425)",Q6762323,Mariano Boedo,,,politico,wikidata_p138,Q5713385,Avenida Boedo
22734,BRUIX AV.,BRUIX,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,CALLE,20.17662285257639,"LINESTRING (-58.4752923690502 -34.64912014442585, -58.47539295627852 -34.64910926804385, -58.47550472642118 -34.64914212791456)",Q4721415,Alexis Bruix,,,politico,wikidata_p138,Q126189081,Avenida Bruix
22717,BRUIX AV.,BRUIX,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,CALLE,15.40791007491056,"LINESTRING (-58.47550472642118 -34.64914212791456, -58.47565589684354 -34.64908144225529)",Q4721415,Alexis Bruix,,,politico,wikidata_p138,Q126189081,Avenida Bruix
22426,BRUIX AV.,BRUIX,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,158.6378757994986,"LINESTRING (-58.48155377782123 -34.64787259432247, -58.48321372772088 -34.6474689511733)",Q4721415,Alexis Bruix,,,politico,wikidata_p138,Q126189081,Avenida Bruix
22322,BRUIX AV.,BRUIX,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,152.4615417769037,"LINESTRING (-58.48501341894178 -34.64742455915596, -58.48662214584384 -34.64707651293006)",Q4721415,Alexis Bruix,,,politico,wikidata_p138,Q126189081,Avenida Bruix
22215,BRUIX AV.,BRUIX,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,133.818654320505,"LINESTRING (-58.48662214584384 -34.64707651293006, -58.4880213232652 -34.64673306562551)",Q4721415,Alexis Bruix,,,politico,wikidata_p138,Q126189081,Avenida Bruix
22108,BRUIX AV.,BRUIX,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,17.53858051647716,"LINESTRING (-58.4880213232652 -34.64673306562551, -58.488203834165 -34.64668570417633)",Q4721415,Alexis Bruix,,,politico,wikidata_p138,Q126189081,Avenida Bruix
22088,BRUIX AV.,BRUIX,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,133.6939301116654,"LINESTRING (-58.488203834165 -34.64668570417633, -58.48959506821055 -34.64632463464542)",Q4721415,Alexis Bruix,,,politico,wikidata_p138,Q126189081,Avenida Bruix
21969,BRUIX AV.,BRUIX,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,176.0082334523984,"LINESTRING (-58.48959506821055 -34.64632463464542, -58.49142611373286 -34.645847954703974)",Q4721415,Alexis Bruix,,,politico,wikidata_p138,Q126189081,Avenida Bruix
21839,BRUIX AV.,BRUIX,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,165.732307852507,"LINESTRING (-58.49142611373286 -34.645847954703974, -58.49315123185351 -34.64540169599184)",Q4721415,Alexis Bruix,,,politico,wikidata_p138,Q126189081,Avenida Bruix
21697,BRUIX AV.,BRUIX,Parque Avellaneda,Parque Avellaneda,Parque Avellaneda,9.0,AVENIDA,201.283840774809,"LINESTRING (-58.49315123185351 -34.64540169599184, -58.495253143176164 -34.64487785751645)",Q4721415,Alexis Bruix,,,politico,wikidata_p138,Q126189081,Avenida Bruix
