id,nomoficial,nombre_norm,barrio,barrio_par,barrio_imp,comuna,tipo_c,long,geometry,wikidata_id,figura_nombre,partido_madre,tipo_figura
9067,"GONZALEZ, JOAQUIN V.",JOAQUIN V. GONZALEZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,41.08283258034847,"LINESTRING (-58.508465215032125 -34.5998361001232, -58.508197021232576 -34.60013268255053)",Q584197,Joaquín Víctor González,Liberalismo,politico
9070,"SALGUERO, JERONIMO",JERONIMO SALGUERO,Almagro,Almagro,Almagro,5.0,CALLE,68.0361878039647,"LINESTRING (-58.41908675617603 -34.60014927050261, -58.41900566222437 -34.59953965419646)",Q11684757,Jerónimo Salguero,Prócer,procer
9075,"REPETTO, NICOLAS, DR.",NICOLAS REPETTO,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,20.43152626238813,"LINESTRING (-58.45685114503117 -34.600168448447796, -58.456985716623805 -34.60002169264255)",Q5409572,Nicolás Repetto,PS,politico
9078,"MOREAU DE JUSTO, ALICIA AV.",ALICIA MOREAU DE JUSTO,Puerto Madero,Puerto Madero,Puerto Madero,1.0,AVENIDA,101.8018399230879,"LINESTRING (-58.367854950117504 -34.599230290623154, -58.367796393827284 -34.59931811661131, -58.36752217137222 -34.600103407078805)",Q518850,Alicia Moreau de Justo,PS,politico
9080,"PAZ, MARCOS",MARCOS PAZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,99.86281119579324,"LINESTRING (-58.52078695940438 -34.600166626589115, -58.5213460609308 -34.599546352358836, -58.521437456557116 -34.59944482840629)",Q3846654,Marcos Paz,Prócer,procer
9085,SAN MARTIN AV.,SAN MARTIN,Paternal,Paternal,Paternal,15.0,CALLE,56.15125604944129,"LINESTRING (-58.47588411794397 -34.60046486663857, -58.47647950394713 -34.6003473497153)",Q134160,José de San Martín,Prócer,procer
9091,"PELLEGRINI, CARLOS",CARLOS PELLEGRINI,San Nicolas,San Nicolas,San Nicolas,1.0,CALLE,131.4413730302314,"LINESTRING (-58.38117718849822 -34.60021366074485, -58.381186704808755 -34.60006310148614, -58.381236901567824 -34.599248474951594, -58.38125372284078 -34.59903052517611)",Q270446,Carlos Pellegrini,Prócer,procer
9112,SAN MARTIN AV.,SAN MARTIN,Paternal,Paternal,Paternal,15.0,CALLE,90.09270732230618,"LINESTRING (-58.476723541760414 -34.599973769235206, -58.47767278108738 -34.599765430752235)",Q134160,José de San Martín,Prócer,procer
9118,"LAMARCA, EMILIO",EMILIO LAMARCA,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,52.83327346311948,"LINESTRING (-58.50390841209566 -34.600381019951556, -58.50411959260219 -34.600147917726176, -58.50425254705129 -34.59999913848446)",Q5831159,Emilio Lamarca,Prócer,procer
9129,"ESCALADA DE SAN MARTIN, R.",R. ESCALADA DE SAN MARTIN,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,112.1417878260524,"LINESTRING (-58.44939731812956 -34.599823173601216, -58.45035600289602 -34.60045040147354)",Q134160,José de San Martín,Prócer,procer
9130,"VIRASORO, VALENTIN",VALENTIN VIRASORO,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,128.8721515368546,"LINESTRING (-58.45035600289602 -34.60045040147354, -58.45121053322044 -34.59952834212524)",Q6158916,Valentín Virasoro,Prócer,procer
9133,"BRAVO, MARIO",MARIO BRAVO,Almagro,Almagro,Almagro,5.0,CALLE,130.6005231219837,"LINESTRING (-58.41614567279221 -34.60045232898845, -58.41607522541347 -34.59927650892695)",Q1619796,Mario Bravo,PS,politico
9140,"MADERO, EDUARDO AV.",EDUARDO MADERO,Puerto Madero,Puerto Madero,Puerto Madero,1.0,AVENIDA,126.9195037266103,"LINESTRING (-58.368598889742714 -34.60042510146524, -58.36899617060584 -34.599474587667245, -58.369076742369394 -34.59935328429158)",Q3822036,Eduardo Madero,Prócer,procer
9141,"BEIRO, FRANCISCO AV.",FRANCISCO BEIRO,,Villa Del Parque,Villa Devoto,,AVENIDA,100.7015849071457,"LINESTRING (-58.5022132486378 -34.59993473444028, -58.503092151402406 -34.6004786143148)",Q5865215,Francisco Beiró,UCR,politico
9149,SAN MARTIN AV.,SAN MARTIN,Paternal,Paternal,Paternal,15.0,CALLE,111.1295525671748,"LINESTRING (-58.47767278108738 -34.599765430752235, -58.478639166692844 -34.599581820194885, -58.47883099680534 -34.599670650896954)",Q134160,José de San Martín,Prócer,procer
9158,"JUSTO, JUAN B. AV.",JUAN B. JUSTO,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,69.37505065733086,"LINESTRING (-58.452095721214874 -34.60014982139751, -58.45267997728524 -34.60054689496564)",Q6298935,Juan B. Justo,PS,politico
9175,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,136.0488150933905,"LINESTRING (-58.43995729476376 -34.600604702753046, -58.43876630249772 -34.599873894411886)",Q4263301,Raúl Scalabrini Ortiz,UCR,politico
9189,"CARRIL, SALVADOR MARIA DEL AV.",SALVADOR MARIA DEL CARRIL,Villa Devoto,Villa Devoto,Villa Devoto,11.0,AVENIDA,145.1955699642902,"LINESTRING (-58.51315465057764 -34.599872655130575, -58.51442314522196 -34.60065545215964)",Q7406435,Salvador María del Carril,Prócer,procer
9193,"ALVAREZ, JULIAN",JULIAN ALVAREZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,116.1214082587683,"LINESTRING (-58.43615183120527 -34.60067271929583, -58.435149650479175 -34.600033256976864)",Q123316366,Julián Álvarez,PJ,politico
9196,"ALEM, LEANDRO N. AV.",LEANDRO N. ALEM,San Nicolas,San Nicolas,San Nicolas,1.0,AVENIDA,129.0106350384679,"LINESTRING (-58.370510906153456 -34.600653205704766, -58.370799515788924 -34.59951502739555)",Q2621980,Leandro N. Alem,Prócer,procer
9206,SAN MARTIN AV.,SAN MARTIN,Villa Del Parque,Villa Del Parque,Villa Del Parque,11.0,CALLE,133.1138477536824,"LINESTRING (-58.47754606707269 -34.60012003411405, -58.47871209383365 -34.59984009008472, -58.47883099680534 -34.599670650896954)",Q134160,José de San Martín,Prócer,procer
9223,"BEIRO, FRANCISCO AV.",FRANCISCO BEIRO,,Villa Del Parque,Villa Devoto,,AVENIDA,53.44377562779219,"LINESTRING (-58.503092151402406 -34.6004786143148, -58.50340309681763 -34.60067112111005, -58.503558655143706 -34.60076719812076)",Q5865215,Francisco Beiró,UCR,politico
9224,"LAMARCA, EMILIO",EMILIO LAMARCA,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,53.5234397698744,"LINESTRING (-58.50390841209566 -34.600381019951556, -58.503558655143706 -34.60076719812076)",Q5831159,Emilio Lamarca,Prócer,procer
9246,"JUSTO, JUAN B. AV.",JUAN B. JUSTO,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,48.51879518131765,"LINESTRING (-58.45267997728524 -34.60054689496564, -58.45308822546377 -34.6008249622745)",Q6298935,Juan B. Justo,PS,politico
9252,"BEIRO, FRANCISCO AV.",FRANCISCO BEIRO,Villa Del Parque,Villa Del Parque,Villa Del Parque,11.0,AVENIDA,10.09688479295753,"LINESTRING (-58.503558655143706 -34.60076719812076, -58.50364682774863 -34.60082167687563)",Q5865215,Francisco Beiró,UCR,politico
9256,"SALGUERO, JERONIMO",JERONIMO SALGUERO,Almagro,Almagro,Almagro,5.0,CALLE,76.54028256279939,"LINESTRING (-58.41917794569948 -34.60083508869503, -58.41908675617603 -34.60014927050261)",Q11684757,Jerónimo Salguero,Prócer,procer
9259,"ANCHORENA, TOMAS MANUEL DE, DR.",TOMAS MANUEL DE ANCHORENA,Balvanera,Balvanera,Balvanera,3.0,CALLE,154.624673299285,"LINESTRING (-58.40918112469975 -34.600843458913246, -58.40913904365741 -34.600726537049276, -58.408699280489785 -34.599507801203416)",Q1443439,Tomás Manuel de Anchorena,Prócer,procer
9268,"GONZALEZ, JOAQUIN V.",JOAQUIN V. GONZALEZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,102.2125458881865,"LINESTRING (-58.50752972019878 -34.60087054322169, -58.508197021232576 -34.60013268255053)",Q584197,Joaquín Víctor González,Liberalismo,politico
9279,"CUBAS, JOSE",JOSE CUBAS,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,145.1908243852895,"LINESTRING (-58.51886977141409 -34.600103429269886, -58.52013806775501 -34.6008863781916)",Q5939116,José Cubas,Prócer,procer
9280,"PAZ, MARCOS",MARCOS PAZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,99.59245595957728,"LINESTRING (-58.52013806775501 -34.6008863781916, -58.52078695940438 -34.600166626589115)",Q3846654,Marcos Paz,Prócer,procer
9293,"REPETTO, NICOLAS, DR.",NICOLAS REPETTO,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,107.9392755349277,"LINESTRING (-58.45613978156773 -34.60094349118171, -58.45624761116906 -34.600826594252474, -58.45685114503117 -34.600168448447796)",Q5409572,Nicolás Repetto,PS,politico
9314,SAN MARTIN,SAN MARTIN,San Nicolas,San Nicolas,San Nicolas,1.0,CALLE,130.6028372159601,"LINESTRING (-58.373997756229976 -34.60096074157834, -58.3740031116424 -34.60089053317941, -58.37408092098208 -34.59988508200292, -58.37408715899601 -34.59978578928535)",Q134160,José de San Martín,Prócer,procer
9317,"ESCALADA DE SAN MARTIN, R.",R. ESCALADA DE SAN MARTIN,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,95.14894225722907,"LINESTRING (-58.45035600289602 -34.60045040147354, -58.451169431614126 -34.6009825772973)",Q134160,José de San Martín,Prócer,procer
9321,"FRIAS, EUSTOQUIO, TTE. GENERAL",EUSTOQUIO FRIAS,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,124.9184873298054,"LINESTRING (-58.43250509094006 -34.601022774323624, -58.431429541222464 -34.600332135405424)",Q5852433,Eustoquio Frías,Prócer,procer
9332,"MADERO, EDUARDO AV.",EDUARDO MADERO,Puerto Madero,Puerto Madero,Puerto Madero,1.0,AVENIDA,67.41707801402194,"LINESTRING (-58.368363664588145 -34.601000844758296, -58.368598889742714 -34.60042510146524)",Q3822036,Eduardo Madero,Prócer,procer
9346,SAN MARTIN AV.,SAN MARTIN,Agronomia,Agronomia,Agronomia,15.0,AVENIDA,25.19414564382051,"LINESTRING (-58.47958129956339 -34.59909957714732, -58.47968542765237 -34.59917704694017, -58.479746946825955 -34.59927601767033)",Q134160,José de San Martín,Prócer,procer
9349,"OROÑO, NICASIO",NICASIO ORONO,Paternal,Paternal,Paternal,15.0,CALLE,118.4238556437551,"LINESTRING (-58.460657643399344 -34.60112937973726, -58.46037296625317 -34.600209359034345, -58.46033728620838 -34.60009527189483)",Q389678,Nicasio Oroño,Prócer,procer
9367,"VIRASORO, VALENTIN",VALENTIN VIRASORO,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,103.632659677181,"LINESTRING (-58.44966519271919 -34.60118956297772, -58.45025191350468 -34.600562786491, -58.45035600289602 -34.60045040147354)",Q6158916,Valentín Virasoro,Prócer,procer
9382,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,129.2967213358972,"LINESTRING (-58.44109040499388 -34.601297882654436, -58.43995729476376 -34.600604702753046)",Q4263301,Raúl Scalabrini Ortiz,UCR,politico
9401,SAN MARTIN AV.,SAN MARTIN,Paternal,Paternal,Paternal,15.0,AVENIDA,89.9349607250011,"LINESTRING (-58.47126310939437 -34.601325489549026, -58.472006676532956 -34.60115677419766, -58.472209451881206 -34.60111373073019)",Q134160,José de San Martín,Prócer,procer
9405,"PELLEGRINI, CARLOS",CARLOS PELLEGRINI,San Nicolas,San Nicolas,San Nicolas,1.0,CALLE,126.8210590483818,"LINESTRING (-58.38110563244457 -34.60135531989314, -58.38111533426506 -34.6011896197215, -58.38117718849822 -34.60021366074485)",Q270446,Carlos Pellegrini,Prócer,procer
9406,"ALVAREZ, DONATO, TTE. GRAL. AV.",DONATO ALVAREZ,Paternal,Paternal,Paternal,15.0,AVENIDA,177.0829333552429,"LINESTRING (-58.465661144213165 -34.6013898120344, -58.466386789924535 -34.59991061806064)",Q606183,Donato Álvarez,Prócer,procer
9411,"ALVAREZ, JULIAN",JULIAN ALVAREZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,123.7975329359554,"LINESTRING (-58.437289666495396 -34.60140931647337, -58.43622352344329 -34.600725130398416)",Q123316366,Julián Álvarez,PJ,politico
9423,"ESCALADA DE SAN MARTIN, R.",R. ESCALADA DE SAN MARTIN,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,69.52660577194237,"LINESTRING (-58.45126958083455 -34.60104811232942, -58.4518639721818 -34.60143697575297)",Q134160,José de San Martín,Prócer,procer
9427,"BRAVO, MARIO",MARIO BRAVO,Almagro,Almagro,Almagro,5.0,CALLE,110.1382038574736,"LINESTRING (-58.416334613340275 -34.6014327689466, -58.41614567279221 -34.60045232898845)",Q1619796,Mario Bravo,PS,politico
9429,"CARRIL, SALVADOR MARIA DEL AV.",SALVADOR MARIA DEL CARRIL,Villa Devoto,Villa Devoto,Villa Devoto,11.0,AVENIDA,145.023710208794,"LINESTRING (-58.51442314522196 -34.60065545215964, -58.51569021521819 -34.60143725057082)",Q7406435,Salvador María del Carril,Prócer,procer
9435,"JUSTO, JUAN B. AV.",JUAN B. JUSTO,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,113.0615285557008,"LINESTRING (-58.45308822546377 -34.6008249622745, -58.45403962290497 -34.60147286503813)",Q6298935,Juan B. Justo,PS,politico
9448,SAN MARTIN AV.,SAN MARTIN,Paternal,Paternal,Paternal,15.0,AVENIDA,90.64680568377835,"LINESTRING (-58.47031020468491 -34.601541818933235, -58.47126310939437 -34.601325489549026)",Q134160,José de San Martín,Prócer,procer
9456,"BEIRO, FRANCISCO AV.",FRANCISCO BEIRO,,Villa Del Parque,Villa Devoto,,AVENIDA,139.0345099891332,"LINESTRING (-58.50364682774863 -34.60082167687563, -58.50486098048409 -34.60157184419996)",Q5865215,Francisco Beiró,UCR,politico
9466,"GONZALEZ, JOAQUIN V.",JOAQUIN V. GONZALEZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,102.5031737591266,"LINESTRING (-58.506860534809505 -34.60161051353934, -58.50752972019878 -34.60087054322169)",Q584197,Joaquín Víctor González,Liberalismo,politico
9468,"PAZ, MARCOS",MARCOS PAZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,99.8768266094432,"LINESTRING (-58.519487292630934 -34.60160816941543, -58.520038584218426 -34.60099670786033, -58.52013806775501 -34.6008863781916)",Q3846654,Marcos Paz,Prócer,procer
9475,"FRIAS, EUSTOQUIO, TTE. GENERAL",EUSTOQUIO FRIAS,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,112.60267259698,"LINESTRING (-58.433474650605795 -34.60164527819773, -58.43250509094006 -34.601022774323624)",Q5852433,Eustoquio Frías,Prócer,procer
9477,"MOREAU DE JUSTO, ALICIA AV.",ALICIA MOREAU DE JUSTO,Puerto Madero,Puerto Madero,Puerto Madero,1.0,AVENIDA,110.3555491629847,"LINESTRING (-58.36752217137222 -34.600103407078805, -58.36748483105587 -34.600285894748, -58.367405670883535 -34.60095833084302, -58.36742747293809 -34.60109118589257)",Q518850,Alicia Moreau de Justo,PS,politico
9482,"CUBAS, JOSE",JOSE CUBAS,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,145.208017070844,"LINESTRING (-58.52013806775501 -34.6008863781916, -58.52140655827312 -34.60166938414808)",Q5939116,José Cubas,Prócer,procer
9487,"REPETTO, NICOLAS, DR.",NICOLAS REPETTO,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,103.2987202550803,"LINESTRING (-58.455456768577896 -34.60168381265421, -58.45613978156773 -34.60094349118171)",Q5409572,Nicolás Repetto,PS,politico
9490,"ANCHORENA, TOMAS MANUEL DE, DR.",TOMAS MANUEL DE ANCHORENA,Balvanera,Balvanera,Balvanera,3.0,CALLE,97.0437196294284,"LINESTRING (-58.40948249565429 -34.601681985220196, -58.40918112469975 -34.600843458913246)",Q1443439,Tomás Manuel de Anchorena,Prócer,procer
9497,"ESCALADA DE SAN MARTIN, R.",R. ESCALADA DE SAN MARTIN,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,48.45975357775482,"LINESTRING (-58.4518639721818 -34.60143697575297, -58.45227826974221 -34.601708003936906)",Q134160,José de San Martín,Prócer,procer
9503,"MADERO, EDUARDO AV.",EDUARDO MADERO,Puerto Madero,Puerto Madero,Puerto Madero,1.0,AVENIDA,81.4235752428324,"LINESTRING (-58.36830728600701 -34.60172918939006, -58.36828150070833 -34.60160495980208, -58.368363664588145 -34.601000844758296)",Q3822036,Eduardo Madero,Prócer,procer
9528,"LAMARCA, EMILIO",EMILIO LAMARCA,Villa Del Parque,Villa Del Parque,Villa Del Parque,11.0,CALLE,132.1195500063401,"LINESTRING (-58.50283225906343 -34.60180385988334, -58.50364682774863 -34.60082167687563)",Q5831159,Emilio Lamarca,Prócer,procer
9540,SAN MARTIN AV.,SAN MARTIN,Paternal,Paternal,Paternal,15.0,AVENIDA,132.9940614518049,"LINESTRING (-58.46891239215359 -34.601859994682606, -58.46913458819977 -34.60180864544915, -58.47031020468491 -34.601541818933235)",Q134160,José de San Martín,Prócer,procer
9541,"FRIAS, EUSTOQUIO, TTE. GENERAL",EUSTOQUIO FRIAS,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,38.87865251456653,"LINESTRING (-58.433810982385005 -34.60185853220248, -58.433474650605795 -34.60164527819773)",Q5852433,Eustoquio Frías,Prócer,procer
9550,"DELLEPIANE, LUIS",LUIS DELLEPIANE,San Nicolas,San Nicolas,San Nicolas,1.0,PASAJE,127.0503795628605,"LINESTRING (-58.3909001167731 -34.601888785982624, -58.39099504572617 -34.6007462194424)",Q126856409,Luis Dellepiane,UCR,politico
9555,"ALEM, LEANDRO N. AV.",LEANDRO N. ALEM,San Nicolas,San Nicolas,San Nicolas,1.0,AVENIDA,137.6530980534176,"LINESTRING (-58.370375479587295 -34.60188896609495, -58.37040570730309 -34.60158877340239, -58.370510906153456 -34.600653205704766)",Q2621980,Leandro N. Alem,Prócer,procer
9568,"BEIRO, FRANCISCO AV.",FRANCISCO BEIRO,,Villa Del Parque,Villa Devoto,,AVENIDA,78.02351415697605,"LINESTRING (-58.50486098048409 -34.60157184419996, -58.50554235361097 -34.601992813782594)",Q5865215,Francisco Beiró,UCR,politico
9579,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,136.4383912510049,"LINESTRING (-58.442262865275474 -34.60205373575737, -58.442161961336126 -34.60197991438036, -58.44182918839809 -34.60175231760373, -58.44109040499388 -34.601297882654436)",Q4263301,Raúl Scalabrini Ortiz,UCR,politico
9581,"SALGUERO, JERONIMO",JERONIMO SALGUERO,Almagro,Almagro,Almagro,5.0,CALLE,135.5383752437762,"LINESTRING (-58.41934184576777 -34.60204932124651, -58.41919228189646 -34.6009424898874, -58.41917794569948 -34.60083508869503)",Q11684757,Jerónimo Salguero,Prócer,procer
9588,"GONZALEZ, JOAQUIN V.",JOAQUIN V. GONZALEZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,61.59378170047319,"LINESTRING (-58.5064584390954 -34.60205517020056, -58.506860534809505 -34.60161051353934)",Q584197,Joaquín Víctor González,Liberalismo,politico
9608,"JUSTO, JUAN B. AV.",JUAN B. JUSTO,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,113.2665723179991,"LINESTRING (-58.45403962290497 -34.60147286503813, -58.45499273834125 -34.602121957633855)",Q6298935,Juan B. Justo,PS,politico
9609,"REPETTO, NICOLAS, DR.",NICOLAS REPETTO,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,64.66290938752698,"LINESTRING (-58.455456768577896 -34.60168381265421, -58.45534365589163 -34.601806412835906, -58.45499273834125 -34.602121957633855)",Q5409572,Nicolás Repetto,PS,politico
9622,"LAMARCA, EMILIO",EMILIO LAMARCA,Villa Del Parque,Villa Del Parque,Villa Del Parque,11.0,CALLE,46.52781123685655,"LINESTRING (-58.502546858799775 -34.60215057698231, -58.50283225906343 -34.60180385988334)",Q5831159,Emilio Lamarca,Prócer,procer
9624,SAN MARTIN,SAN MARTIN,San Nicolas,San Nicolas,San Nicolas,1.0,CALLE,129.9766263444748,"LINESTRING (-58.373910230538456 -34.60213013148894, -58.37391863883763 -34.60199281167572, -58.373997756229976 -34.60096074157834)",Q134160,José de San Martín,Prócer,procer
9633,"ALVAREZ, JULIAN",JULIAN ALVAREZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,141.9451217886809,"LINESTRING (-58.438512163546676 -34.60219373781056, -58.437289666495396 -34.60140931647337)",Q123316366,Julián Álvarez,PJ,politico
9649,"SCALABRINI ORTIZ, RAUL AV.",RAUL SCALABRINI ORTIZ,Villa Crespo,Villa Crespo,Villa Crespo,15.0,AVENIDA,27.74505625857797,"LINESTRING (-58.44248936758632 -34.60221948133861, -58.442262865275474 -34.60205373575737)",Q4263301,Raúl Scalabrini Ortiz,UCR,politico
9653,"CARRIL, SALVADOR MARIA DEL AV.",SALVADOR MARIA DEL CARRIL,Villa Devoto,Villa Devoto,Villa Devoto,11.0,AVENIDA,145.1971534735676,"LINESTRING (-58.51569021521819 -34.60143725057082, -58.516958842546444 -34.60221995053426)",Q7406435,Salvador María del Carril,Prócer,procer
9663,SAN MARTIN AV.,SAN MARTIN,,Villa Gral. Mitre,Paternal,,AVENIDA,151.0735288929826,"LINESTRING (-58.467334188862715 -34.602249147493815, -58.467493108485066 -34.60220977534116, -58.46876616332649 -34.60189373422946, -58.46891239215359 -34.601859994682606)",Q134160,José de San Martín,Prócer,procer
9678,"VIRASORO, VALENTIN",VALENTIN VIRASORO,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,156.1003403263363,"LINESTRING (-58.44863031571877 -34.60230657266328, -58.448744801961375 -34.602182007019124, -58.44959747392333 -34.60126202129214, -58.44966519271919 -34.60118956297772)",Q6158916,Valentín Virasoro,Prócer,procer
9679,"FRIAS, EUSTOQUIO, TTE. GENERAL",EUSTOQUIO FRIAS,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,81.14464999377343,"LINESTRING (-58.43451064177997 -34.60230610043873, -58.433810982385005 -34.60185853220248)",Q5852433,Eustoquio Frías,Prócer,procer
9686,"PAZ, MARCOS",MARCOS PAZ,Villa Devoto,Villa Devoto,Villa Devoto,11.0,CALLE,99.53152593162831,"LINESTRING (-58.518838804119525 -34.60232749122176, -58.519487292630934 -34.60160816941543)",Q3846654,Marcos Paz,Prócer,procer
9688,"ESCALADA DE SAN MARTIN, R.",R. ESCALADA DE SAN MARTIN,Villa Crespo,Villa Crespo,Villa Crespo,15.0,CALLE,113.5827802617438,"LINESTRING (-58.45227826974221 -34.601708003936906, -58.45324934608628 -34.60234323829594)",Q134160,José de San Martín,Prócer,procer
