id,nomoficial,nombre_norm,barrio,barrio_par,barrio_imp,comuna,tipo_c,long,geometry,wikidata_id,figura_nombre,partido_madre,tipo_figura,fuente_match
16331,"VALLESE, FELIPE",FELIPE VALLESE,Floresta,Floresta,Floresta,10.0,CALLE,118.2397820278603,"LINESTRING (-58.486420137797495 -34.626617414479405, -58.487659254561756 -34.62691203574969)",,,,,
16332,GUALEGUAYCHU,GUALEGUAYCHU,Floresta,Floresta,Floresta,10.0,CALLE,26.22076240700305,"LINESTRING (-58.487765424792165 -34.62669257544571, -58.487659254561756 -34.62691203574969)",,,,,
16333,ALCARAZ,ALCARAZ,Villa Luro,Villa Luro,Villa Luro,10.0,CALLE,79.42262081626822,"LINESTRING (-58.511682711312055 -34.62637704979388, -58.51226777672513 -34.62690492074103)",,,,,
16334,MOLIERE,MOLIERE,Villa Luro,Villa Luro,Villa Luro,10.0,CALLE,19.71046682050874,"LINESTRING (-58.51242889098072 -34.626787319452305, -58.51226777672513 -34.62690492074103)",,,,,
16336,MALVINAS ARGENTINAS,MALVINAS ARGENTINAS,Caballito,Caballito,Caballito,6.0,CALLE,123.7646461164908,"LINESTRING (-58.45147154935573 -34.62589761555238, -58.451073075124775 -34.62671871222282, -58.45097328341427 -34.62693440880296)",,,,,
16337,EL RECADO,EL RECADO,Versalles,Versalles,Versalles,10.0,PASAJE,120.1390858973755,"LINESTRING (-58.51947989311993 -34.62665751378764, -58.52075003173591 -34.62692284058968)",,,,,
16338,LISBOA,LISBOA,Versalles,Versalles,Versalles,10.0,CALLE,72.14543424852855,"LINESTRING (-58.52075003173591 -34.62692284058968, -58.52094340799068 -34.62629246074595)",,,,,
16339,PAVON,PAVON,San Cristobal,San Cristobal,San Cristobal,3.0,CALLE,142.643958440429,"LINESTRING (-58.39552887504261 -34.62678613294469, -58.39568570110474 -34.626801501833, -58.396788769046715 -34.62690661647215, -58.39707414166006 -34.626933180482055)",,,,,
16340,PICHINCHA,PICHINCHA,San Cristobal,San Cristobal,San Cristobal,3.0,CALLE,133.0145307237293,"LINESTRING (-58.397268895108965 -34.62574503359177, -58.397108029921625 -34.62674157707178, -58.39707414166006 -34.626933180482055)",,,,,
16341,COCHABAMBA,COCHABAMBA,Boedo,Boedo,Boedo,5.0,CALLE,128.5199943772392,"LINESTRING (-58.41459680772079 -34.62679382825971, -58.41573609367853 -34.62692089894218, -58.41598569099933 -34.626948672374894)",,,,,
16344,LIMA,LIMA,Constitucion,Constitucion,Constitucion,1.0,CALLE,108.3075289601278,"LINESTRING (-58.38224491644215 -34.625962597648446, -58.382226741512554 -34.62651815498748, -58.38223382941855 -34.62693865719167)",,,,,
16347,MORON,MORON,Floresta,Floresta,Floresta,10.0,CALLE,136.7959193913253,"LINESTRING (-58.481885460619125 -34.626623189759556, -58.48204460831789 -34.62666436304892, -58.48331361766111 -34.62697923535929)",,,,,
16348,BAHIA BLANCA,BAHIA BLANCA,Floresta,Floresta,Floresta,10.0,CALLE,118.7047639164602,"LINESTRING (-58.48331361766111 -34.62697923535929, -58.4836675726157 -34.62620487236679, -58.48377008740191 -34.62597795125045)",,,,,
16350,SALTA,SALTA,Constitucion,Constitucion,Constitucion,1.0,CALLE,107.5321792806132,"LINESTRING (-58.38288007606658 -34.62598935637277, -58.382850977832405 -34.62674526088089, -58.38284429768612 -34.62695821651531)",,,,,
16351,SAN JUAN AV.,SAN JUAN,Boedo,Boedo,Boedo,5.0,AVENIDA,111.2033136262669,"LINESTRING (-58.425563226182874 -34.62682377056909, -58.425778662636596 -34.626855597943475, -58.42675754312639 -34.62699730513816)",,,,,
16352,LA PLATA AV.,LA PLATA,,Boedo,Caballito,,AVENIDA,107.3250600550713,"LINESTRING (-58.42697332356888 -34.62604644353712, -58.42682104799553 -34.626718940788685, -58.42675754312639 -34.62699730513816)",,,,,
16353,CONSTITUCION,CONSTITUCION,San Cristobal,San Cristobal,San Cristobal,3.0,CALLE,139.2100384661796,"LINESTRING (-58.40394416235801 -34.62676051786938, -58.405435541556706 -34.626994617306835)",,,,,
16355,BOGOTA,BOGOTA,Flores,Flores,Flores,7.0,CALLE,135.5167925525116,"LINESTRING (-58.46840699385625 -34.62657337142077, -58.468580107148064 -34.62662836466405, -58.469787646626386 -34.62700887403085)",,,,,
16356,TERRADA,TERRADA,Flores,Flores,Flores,7.0,CALLE,124.1622286700711,"LINESTRING (-58.469787646626386 -34.62700887403085, -58.470251175315916 -34.62595728744211)",,,,,
16359,FRAY CAYETANO RODRIGUEZ,FRAY CAYETANO RODRIGUEZ,Flores,Flores,Flores,7.0,CALLE,73.31352733104592,"LINESTRING (-58.46343093949648 -34.62702658189559, -58.463706277979675 -34.62640615183868)",,,,,
16360,BEYROUTH,BEYROUTH,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,PASAJE,176.4699480778999,"LINESTRING (-58.50112049866979 -34.62584788870962, -58.502419021022966 -34.62702185842745)",,,,,
16361,CERVANTES,CERVANTES,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,CALLE,49.20116314410047,"LINESTRING (-58.502419021022966 -34.62702185842745, -58.502811188028254 -34.6267191934767)",,,,,
16364,SANTIAGO DEL ESTERO,SANTIAGO DEL ESTERO,Constitucion,Constitucion,Constitucion,1.0,CALLE,106.1464638588343,"LINESTRING (-58.384366262685745 -34.62605187711664, -58.384357227237814 -34.626776949563926, -58.384353344536265 -34.627008639689016)",,,,,
16365,"BONIFACIO, JOSE",JOSE BONIFACIO,Caballito,Caballito,Caballito,6.0,CALLE,83.57672905368156,"LINESTRING (-58.435038519709366 -34.62689992631538, -58.435935890790326 -34.6270314704107)",,,,,
16366,RIGLOS,RIGLOS,Caballito,Caballito,Caballito,6.0,CALLE,57.48223070740378,"LINESTRING (-58.43605234471473 -34.62652233590094, -58.435935890790326 -34.6270314704107)",,,,,
16367,NOGOYA,NOGOYA,,Versalles,Villa Real,,CALLE,47.01122457886189,"LINESTRING (-58.52937368997626 -34.62680931800089, -58.52980758280641 -34.62703500014507)",,,,,
16368,"PAZ, GRAL. AV.",PAZ,Villa Real,Villa Real,Villa Real,10.0,AVENIDA,77.45732132610863,"LINESTRING (-58.52985330678129 -34.626337809659255, -58.52980758280641 -34.62703500014507)",,,,,
16369,FILIBERTO,FILIBERTO,Constitucion,Constitucion,Constitucion,1.0,CALLE,159.8858641555802,"LINESTRING (-58.389471627410174 -34.62679649052693, -58.39118948221293 -34.62704273210103)",,,,,
16371,"ARANGUREN, JUAN F., DR.",JUAN F. ARANGUREN,Floresta,Floresta,Floresta,10.0,CALLE,105.6073856449918,"LINESTRING (-58.47819770196714 -34.62677785255175, -58.479126426388014 -34.62701992137472, -58.47929613784552 -34.62706377296237)",,,,,
16373,NECOCHEA,NECOCHEA,La Boca,La Boca,La Boca,4.0,CALLE,94.42990671155074,"LINESTRING (-58.366306500647724 -34.62669393100262, -58.36624523958698 -34.62684719376225, -58.36612661097969 -34.62702872095751, -58.36567039286545 -34.627331247178404)",,,,,
16374,SANTO TOME,SANTO TOME,Versalles,Versalles,Versalles,10.0,CALLE,114.3262116182418,"LINESTRING (-58.52336202105865 -34.626800736019725, -58.52457040104736 -34.62705422230654)",,,,,
16375,"PORCEL DE PERALTA, MANUEL",MANUEL PORCEL DE PERALTA,Versalles,Versalles,Versalles,10.0,CALLE,137.4843829718129,"LINESTRING (-58.52457040104736 -34.62705422230654, -58.52493805450824 -34.62585275627822)",,,,,
16380,SAN JOSE,SAN JOSE,Constitucion,Constitucion,Constitucion,1.0,CALLE,105.6197907056111,"LINESTRING (-58.38575474089764 -34.62611030354895, -58.38573716168545 -34.62687473729037, -58.3857324720485 -34.627062201117305)",,,,,
16381,ANGACO,ANGACO,Boedo,Boedo,Boedo,5.0,PASAJE,73.3849675485551,"LINESTRING (-58.42189247598623 -34.626982581467445, -58.42254423395262 -34.627080548531346, -58.42267976496526 -34.62710108692338)",,,,,
16382,TREINTA Y TRES ORIENTALES,TREINTA Y TRES ORIENTALES,Boedo,Boedo,Boedo,5.0,CALLE,76.47890332324636,"LINESTRING (-58.422844003120574 -34.626425218544924, -58.422787414667205 -34.62664407542949, -58.42267976496526 -34.62710108692338)",,,,,
16383,"BELAUSTEGUI, LUIS, DR.",LUIS BELAUSTEGUI,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,CALLE,76.3094290784616,"LINESTRING (-58.49135528044878 -34.62680286016715, -58.49209451591197 -34.62711867731174)",,,,,
16384,GOYA,GOYA,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,CALLE,130.5306883261072,"LINESTRING (-58.49209451591197 -34.62711867731174, -58.492161851461965 -34.62696957524369, -58.49260247248804 -34.62601953003419)",,,,,
16385,COCHABAMBA,COCHABAMBA,Boedo,Boedo,Boedo,5.0,CALLE,133.4903761469447,"LINESTRING (-58.41598569099933 -34.626948672374894, -58.41618170596583 -34.62697043862924, -58.41742705057965 -34.62711690084884)",,,,,
16386,COLOMBRES,COLOMBRES,Boedo,Boedo,Boedo,5.0,CALLE,163.112733013718,"LINESTRING (-58.41768376429788 -34.62566275564788, -58.41767328578136 -34.625818457697115, -58.41746069716041 -34.626970010476775, -58.41742705057965 -34.62711690084884)",,,,,
16387,SAN BLAS,SAN BLAS,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,CALLE,166.7942921251052,"LINESTRING (-58.5037262360642 -34.62601867459212, -58.50484128947871 -34.62701422647929, -58.50496172007237 -34.6271220739155)",,,,,
16388,"CALDERON DE LA BARCA, PEDRO",PEDRO CALDERON DE LA BARCA,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,CALLE,124.9991649768953,"LINESTRING (-58.50496172007237 -34.6271220739155, -58.50508758560641 -34.627024705847454, -58.50596097532042 -34.626355734150145)",,,,,
16390,FRAY LUIS BELTRAN,FRAY LUIS BELTRAN,Flores,Flores,Flores,7.0,CALLE,136.2727880402255,"LINESTRING (-58.45783848431712 -34.627129981971066, -58.45842680381363 -34.62600196612536)",,,,,
16392,"SAENZ PEÑA, LUIS, PRES.",LUIS SAENZ PENA,Constitucion,Constitucion,Constitucion,1.0,CALLE,104.7978419505342,"LINESTRING (-58.387210092950305 -34.626172417922795, -58.3872067176506 -34.62632361464966, -58.38719404002407 -34.626866006992124, -58.38718512136553 -34.62711684920312)",,,,,
16393,MERCEDES,MERCEDES,Floresta,Floresta,Floresta,10.0,CALLE,62.72999772076346,"LINESTRING (-58.48617467446087 -34.627145213090095, -58.486220906325165 -34.62704478076599, -58.486420137797495 -34.626617414479405)",,,,,
16395,MOCTEZUMA,MOCTEZUMA,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,CALLE,63.64113377159498,"LINESTRING (-58.49523540022677 -34.627148318294786, -58.495478502334166 -34.62661099494034)",,,,,
16397,HELGUERA,HELGUERA,Flores,Flores,Flores,7.0,CALLE,147.6448875050892,"LINESTRING (-58.47434766880587 -34.62716143527856, -58.47483933537663 -34.62608257490632, -58.47491445088485 -34.62591573491325)",,,,,
16398,GAONA AV.,GAONA,Floresta,Floresta,Floresta,10.0,AVENIDA,117.4077775984412,"LINESTRING (-58.487765424792165 -34.62669257544571, -58.48891182731089 -34.62716375379433)",,,,,
16399,SANABRIA,SANABRIA,Floresta,Floresta,Floresta,10.0,CALLE,106.6372220520925,"LINESTRING (-58.48891182731089 -34.62716375379433, -58.48975476668054 -34.62650159471686)",,,,,
16400,ARAUJO,ARAUJO,Mataderos,Mataderos,Mataderos,9.0,CALLE,11.87200880772293,"LINESTRING (-58.48986825030309 -34.65297849740806, -58.489774757316056 -34.65305254626366)",,,,,
16401,ARREGUI,ARREGUI,Versalles,Versalles,Versalles,10.0,CALLE,48.32583389048176,"LINESTRING (-58.51846708293681 -34.6268412175031, -58.51857874932628 -34.6269388440746, -58.518824080863574 -34.62716162240556)",,,,,
16402,RUIZ DE LOS LLANOS,RUIZ DE LOS LLANOS,Versalles,Versalles,Versalles,10.0,CALLE,82.12439650275277,"LINESTRING (-58.518824080863574 -34.62716162240556, -58.51947989311993 -34.62665751378764)",,,,,
16403,BARCO CENTENERA DEL,BARCO CENTENERA DEL,Caballito,Caballito,Caballito,6.0,CALLE,84.82217474332808,"LINESTRING (-58.44102124729261 -34.626496795059516, -58.440595529580285 -34.62717559733539)",,,,,
16405,ARZOBISPO ESPINOSA,ARZOBISPO ESPINOSA,La Boca,La Boca,La Boca,4.0,CALLE,31.83443597853337,"LINESTRING (-58.36017981879031 -34.62584831576806, -58.360396034380685 -34.626072816682154)",,,,,
16406,CABOTO,CABOTO,La Boca,La Boca,La Boca,4.0,CALLE,85.01870528538122,"LINESTRING (-58.36214517547938 -34.62665752253743, -58.361603768228875 -34.627017217004045, -58.361421736650755 -34.627136784672885)",,,,,
16407,BERMUDEZ,BERMUDEZ,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,CALLE,66.75814208123835,"LINESTRING (-58.49937618932365 -34.62717526279668, -58.499911785584864 -34.62676770435214)",,,,,
16409,HORTIGUERA,HORTIGUERA,Caballito,Caballito,Caballito,6.0,CALLE,153.1298159361675,"LINESTRING (-58.44604828562674 -34.62587612378878, -58.445623813833905 -34.62691360982995, -58.445503806170244 -34.62718091928437)",,,,,
16410,PAVON,PAVON,San Cristobal,San Cristobal,San Cristobal,3.0,CALLE,156.7418936766516,"LINESTRING (-58.39707414166006 -34.626933180482055, -58.397297499071364 -34.62695400599619, -58.398759317254324 -34.6271673961732)",,,,,
16411,MATHEU,MATHEU,San Cristobal,San Cristobal,San Cristobal,3.0,CALLE,133.4709399094763,"LINESTRING (-58.398916909979896 -34.62597133960477, -58.39890003172328 -34.626095064454454, -58.398759317254324 -34.6271673961732)",,,,,
16413,MIRANDA,MIRANDA,Villa Luro,Villa Luro,Villa Luro,10.0,CALLE,43.82150963894352,"LINESTRING (-58.51029616901662 -34.62689520323095, -58.510618190654434 -34.6271870537703)",,,,,
16414,EL CRIOLLO,EL CRIOLLO,Villa Luro,Villa Luro,Villa Luro,10.0,CALLE,132.6821549920011,"LINESTRING (-58.510618190654434 -34.6271870537703, -58.511682711312055 -34.62637704979388)",,,,,
16416,SANTO TOME,SANTO TOME,Versalles,Versalles,Versalles,10.0,CALLE,57.41856760580477,"LINESTRING (-58.52457040104736 -34.62705422230654, -58.52517757526417 -34.62718060732503)",,,,,
16417,BARRAGAN,BARRAGAN,Versalles,Versalles,Versalles,10.0,CALLE,137.3293329825928,"LINESTRING (-58.52517757526417 -34.62718060732503, -58.525545732828945 -34.62598068855195)",,,,,
16418,YERBAL,YERBAL,Flores,Flores,Flores,7.0,CALLE,121.479438382828,"LINESTRING (-58.460505357998414 -34.626811547562426, -58.460681618485765 -34.62687274933733, -58.46174191367773 -34.62720403876974)",,,,,
16419,CARACAS,CARACAS,Flores,Flores,Flores,7.0,CALLE,67.70822442600573,"LINESTRING (-58.46174191367773 -34.62720403876974, -58.46194323103909 -34.62674128955802, -58.46199255895726 -34.626629950827)",,,,,
16420,DIRECTORIO AV.,DIRECTORIO,,Parque Chacabuco,Caballito,,AVENIDA,130.7027332076551,"LINESTRING (-58.42675754312639 -34.62699730513816, -58.42708176426998 -34.62704472630372, -58.42816176735362 -34.62719898755961)",,,,,
16421,SENILLOSA,SENILLOSA,Caballito,Caballito,Caballito,6.0,CALLE,142.3424972747723,"LINESTRING (-58.4284399375472 -34.62593665899073, -58.42816176735362 -34.62719898755961)",,,,,
16422,CONSTITUCION,CONSTITUCION,San Cristobal,San Cristobal,San Cristobal,3.0,CALLE,123.4096611064532,"LINESTRING (-58.405435541556706 -34.626994617306835, -58.406757669744216 -34.627202070581724)",,,,,
16423,LA RIOJA,LA RIOJA,San Cristobal,San Cristobal,San Cristobal,3.0,CALLE,142.2536942240876,"LINESTRING (-58.406904212574766 -34.62592550466429, -58.406757669744216 -34.627202070581724)",,,,,
16425,SOLIS,SOLIS,Constitucion,Constitucion,Constitucion,1.0,CALLE,45.57375720424318,"LINESTRING (-58.389471627410174 -34.62679649052693, -58.38945589296718 -34.626959370089345, -58.38944102094314 -34.62720647642717)",,,,,
16426,BACACAY,BACACAY,Flores,Flores,Flores,7.0,CALLE,137.383558979674,"LINESTRING (-58.46517661039515 -34.62682755123445, -58.46533225745603 -34.62687283093442, -58.46658544866232 -34.62724865285577)",,,,,
16427,ESTADO PLURINACIONAL DE BOLIVIA,ESTADO PLURINACIONAL DE BOLIVIA,Flores,Flores,Flores,7.0,CALLE,129.8518031350893,"LINESTRING (-58.46658544866232 -34.62724865285577, -58.46706750341456 -34.62614806326936)",,,,,
16428,MARTIN FIERRO,MARTIN FIERRO,Monte Castro,Monte Castro,Monte Castro,10.0,PASAJE,129.0463126322223,"LINESTRING (-58.51698062049541 -34.62639659413822, -58.51795363408534 -34.62723694592085)",,,,,
16429,IRIGOYEN,IRIGOYEN,,Versalles,Monte Castro,,CALLE,64.37630648213691,"LINESTRING (-58.51795363408534 -34.62723694592085, -58.51846708293681 -34.6268412175031)",,,,,
16430,COCHABAMBA,COCHABAMBA,Boedo,Boedo,Boedo,5.0,CALLE,99.20606916760286,"LINESTRING (-58.41742705057965 -34.62711690084884, -58.4182376045208 -34.62721227445089, -58.41849810679161 -34.627242652432436)",,,,,
16433,"BONIFACIO, JOSE",JOSE BONIFACIO,Caballito,Caballito,Caballito,6.0,CALLE,140.6362506180418,"LINESTRING (-58.435935890790326 -34.6270314704107, -58.43744594086939 -34.627252717755375)",,,,,
16434,SAN JOSE DE CALASANZ,SAN JOSE DE CALASANZ,Caballito,Caballito,Caballito,6.0,CALLE,130.7367813771219,"LINESTRING (-58.437678277287645 -34.62609078202997, -58.43765520863495 -34.626308526098924, -58.43744594086939 -34.627252717755375)",,,,,
16435,ALCARAZ,ALCARAZ,Villa Luro,Villa Luro,Villa Luro,10.0,CALLE,69.46737493550334,"LINESTRING (-58.51242889098072 -34.626787319452305, -58.512864030633374 -34.62718130266868, -58.51293997772404 -34.627249511967364)",,,,,
16438,PUMACAHUA,PUMACAHUA,Flores,Flores,Flores,7.0,CALLE,138.5330742205264,"LINESTRING (-58.4553774537246 -34.62615413184257, -58.45470841540029 -34.62727374691687)",,,,,
16439,LA NAVE,LA NAVE,Caballito,Caballito,Caballito,6.0,CALLE,75.05103812623841,"LINESTRING (-58.440595529580285 -34.62717559733539, -58.44140525799139 -34.62727384504196)",,,,,
16440,CACHIMAYO,CACHIMAYO,Caballito,Caballito,Caballito,6.0,CALLE,80.17082134037634,"LINESTRING (-58.4414843346624 -34.626554132920546, -58.44140525799139 -34.62727384504196)",,,,,
16441,MURATURE,MURATURE,Velez Sarsfield,Velez Sarsfield,Velez Sarsfield,10.0,CALLE,95.29428103794498,"LINESTRING (-58.49833364464267 -34.626866126652665, -58.499249805243785 -34.627271498351185)",,,,,
16445,COMBATE DE LOS POZOS,COMBATE DE LOS POZOS,San Cristobal,San Cristobal,San Cristobal,3.0,CALLE,90.68314573689487,"LINESTRING (-58.39231000672319 -34.626453946358644, -58.3921626167845 -34.62726224954113)",,,,,
16446,CONSTITUCION,CONSTITUCION,San Cristobal,San Cristobal,San Cristobal,3.0,CALLE,86.45007822805496,"LINESTRING (-58.406757669744216 -34.627202070581724, -58.40769567208081 -34.62727982656941)",,,,,
16447,ORURO,ORURO,San Cristobal,San Cristobal,San Cristobal,3.0,CALLE,135.1009563224515,"LINESTRING (-58.40868654066927 -34.6263786446352, -58.40785260918158 -34.62713306542337, -58.40769567208081 -34.62727982656941)",,,,,
16448,ANGACO,ANGACO,Boedo,Boedo,Boedo,5.0,PASAJE,121.2817442072184,"LINESTRING (-58.42267976496526 -34.62710108692338, -58.422830885086725 -34.62712402473037, -58.423982181466165 -34.627291022816316)",,,,,
16450,RUIZ DE LOS LLANOS,RUIZ DE LOS LLANOS,Versalles,Versalles,Versalles,10.0,CALLE,21.24210704291483,"LINESTRING (-58.51865489037656 -34.627292404952996, -58.518824080863574 -34.62716162240556)",,,,,
16452,SANTO TOME,SANTO TOME,Versalles,Versalles,Versalles,10.0,CALLE,51.76430265256418,"LINESTRING (-58.52517757526417 -34.62718060732503, -58.52572527680244 -34.6272934984955)",,,,,
16453,CANGAYE,CANGAYE,Versalles,Versalles,Versalles,10.0,CALLE,137.2152771493115,"LINESTRING (-58.52572527680244 -34.6272934984955, -58.526092064499046 -34.62609435345742)",,,,,
16454,SIN NOMBRE OFICIAL (ALT. NECOCHEA 200),SIN NOMBRE OFICIAL (ALT. NECOCHEA 200),La Boca,La Boca,La Boca,4.0,CALLE,12.39192783274269,"LINESTRING (-58.36504233051123 -34.62720602324209, -58.36493533348965 -34.62727424758345)",,,,,
16455,MORON,MORON,Floresta,Floresta,Floresta,10.0,CALLE,132.2183190468124,"LINESTRING (-58.48331361766111 -34.62697923535929, -58.48345691961663 -34.627014775536985, -58.48469790684567 -34.62731245476511)",,,,,
16456,CHIVILCOY,CHIVILCOY,Floresta,Floresta,Floresta,10.0,CALLE,118.5892807897203,"LINESTRING (-58.48469790684567 -34.62731245476511, -58.48475844486937 -34.62718075253632, -58.48515666242975 -34.62631299613066)",,,,,
16457,CASEROS AV.,CASEROS,Barracas,Barracas,Barracas,4.0,AVENIDA,107.27444171032,"LINESTRING (-58.37454892687824 -34.626840530325005, -58.37471586304665 -34.626897693640664, -58.37555315134857 -34.62733296074967)",,,,,
16458,PIEDRAS,PIEDRAS,,San Telmo,Constitucion,,CALLE,124.4987699488613,"LINESTRING (-58.37622839626054 -34.62626817296807, -58.376180080166684 -34.62636166060597, -58.37569597347655 -34.62713695600574, -58.37560352783328 -34.62726382571972)",,,,,
16459,PAVON,PAVON,San Cristobal,San Cristobal,San Cristobal,3.0,CALLE,123.3610241888613,"LINESTRING (-58.398759317254324 -34.6271673961732, -58.39891332779245 -34.627189872174995, -58.40009186751338 -34.62731879983201)",,,,,
16460,ALBERTI,ALBERTI,San Cristobal,San Cristobal,San Cristobal,3.0,CALLE,127.6966941332763,"LINESTRING (-58.40018397842717 -34.626170313854644, -58.40017756408535 -34.626315805094734, -58.40009186751338 -34.62731879983201)",,,,,
16461,"ARANGUREN, JUAN F., DR.",JUAN F. ARANGUREN,Floresta,Floresta,Floresta,10.0,CALLE,103.0805849420182,"LINESTRING (-58.47929613784552 -34.62706377296237, -58.480368936531136 -34.627341165836235)",,,,,
16463,CONSTITUCION,CONSTITUCION,San Cristobal,San Cristobal,San Cristobal,3.0,CALLE,82.14992344683031,"LINESTRING (-58.40769567208081 -34.62727982656941, -58.40858810696706 -34.627344104062814)",,,,,
